epoch,accuracy_score,balanced_accuracy,roc_score,precision,recall,loss
0,0.8332464825429912,0.858845536761373,0.858845536761373,0.8950148748913753,0.8332464825429912,0.7869415
1,0.8561750911933299,0.8629685854959435,0.8629685854959435,0.8985016996027967,0.8561750911933299,0.6395036
2,0.8611255862428349,0.8495837860005324,0.8495837860005323,0.8936371315181966,0.8611255862428349,0.59706867
3,0.8319437206878583,0.8695793252800541,0.8695793252800541,0.9002646023603748,0.8319437206878583,0.55855674
4,0.8017196456487754,0.8640892815601969,0.8640892815601969,0.898984402072012,0.8017196456487754,0.54366815
5,0.8384575299635226,0.874718986601051,0.874718986601051,0.9028247333281803,0.8384575299635226,0.52187735
6,0.8400208441896821,0.8720238480669011,0.8720238480669011,0.9015383831383164,0.8400208441896821,0.5138464
7,0.8650338718082334,0.8737659272902563,0.8737659272902563,0.9042573710264182,0.8650338718082334,0.5058672
8,0.8647733194372069,0.8578457118326606,0.8578457118326606,0.8976265462781786,0.8647733194372069,0.49308336
9,0.8491401771756123,0.878128080235411,0.8781280802354109,0.9047674857571352,0.8491401771756123,0.4828459
10,0.8436685773840542,0.8827108709676645,0.8827108709676645,0.9067976154912456,0.8436685773840542,0.48168677
11,0.8097967691505993,0.8738090955529495,0.8738090955529495,0.9035921917358208,0.8097967691505993,0.47136402
12,0.8457529963522668,0.8857863698608783,0.8857863698608782,0.908328269074704,0.8457529963522668,0.46128944
13,0.8272537780093799,0.8770584666153444,0.8770584666153445,0.9041683919995003,0.8272537780093799,0.46019903
14,0.8613861386138614,0.8915737949459557,0.8915737949459558,0.9117258801094557,0.8613861386138614,0.4568586
15,0.835852006253257,0.88769872389819,0.8876987238981899,0.9093625097876863,0.835852006253257,0.44782495
16,0.8350703491401772,0.877527082089248,0.877527082089248,0.9042169233759068,0.8350703491401772,0.44066626
17,0.8817092235539343,0.8917009014972193,0.8917009014972193,0.9143019948956692,0.8817092235539343,0.43667117
18,0.8262115685252736,0.8794614999052697,0.8794614999052696,0.9054660959606579,0.8262115685252736,0.44262585
19,0.8449713392391871,0.8883464876622706,0.8883464876622708,0.9095756713898601,0.8449713392391871,0.43578774
20,0.8447107868681605,0.8875831288836447,0.8875831288836448,0.9091979939241116,0.8447107868681605,0.42254633
21,0.8585200625325691,0.8965148822585636,0.8965148822585636,0.9138523499931162,0.8585200625325691,0.41726723
22,0.8517457008858781,0.8942495077618935,0.8942495077618933,0.9125484315938529,0.8517457008858781,0.41768727
23,0.8707660239708181,0.8929849174886624,0.8929849174886624,0.9132253231061184,0.8707660239708181,0.4130712
24,0.848097967691506,0.895081695937147,0.895081695937147,0.9129139844480548,0.848097967691506,0.41155624
25,0.8590411672746222,0.8944039542128627,0.8944039542128626,0.9128879851256242,0.8590411672746222,0.40323693
26,0.8772798332464825,0.9023684986797706,0.9023684986797706,0.9180579602951806,0.8772798332464825,0.3980357
27,0.8626889004689943,0.8972094116405619,0.8972094116405619,0.914401724543404,0.8626889004689943,0.39579633
28,0.8582595101615424,0.8951452492127787,0.8951452492127787,0.9131959508714107,0.8582595101615424,0.38371974
29,0.8699843668577384,0.8955450352900547,0.8955450352900548,0.9142589596967028,0.8699843668577384,0.37902603
30,0.8796248045857217,0.898325790878546,0.898325790878546,0.9166678014480001,0.8796248045857217,0.3769554
31,0.8806670140698281,0.8916788377185093,0.8916788377185093,0.9141073504138009,0.8806670140698281,0.36744353
32,0.8801459093277749,0.8943960400313689,0.8943960400313689,0.9151250284185352,0.8801459093277749,0.3712541
33,0.8731109953100573,0.8907610324889141,0.8907610324889141,0.9125617438635458,0.8731109953100573,0.3601933
34,0.8718082334549244,0.9014948210075953,0.9014948210075954,0.917070456700328,0.8718082334549244,0.35562244
35,0.8793642522146952,0.8921059636954911,0.892105963695491,0.9140588525449009,0.8793642522146952,0.35575098
36,0.8681605002605524,0.9005081863813724,0.9005081863813724,0.91630287979219,0.8681605002605524,0.35758865
37,0.8884835852006253,0.8842658877193488,0.8842658877193488,0.9128945701756276,0.8884835852006253,0.34669608
38,0.877019280875456,0.8997863170996683,0.8997863170996683,0.9169197058048218,0.877019280875456,0.34728
39,0.8845752996352266,0.8928225568561994,0.8928225568561994,0.9152885985668278,0.8845752996352266,0.33710966
40,0.8947368421052632,0.9031927726735305,0.9031927726735304,0.9214494617064543,0.8947368421052632,0.32994926
41,0.89421573736321,0.900453506581961,0.9004535065819609,0.9202989161411337,0.89421573736321,0.34444755
42,0.8835330901511204,0.9018946070848712,0.9018946070848712,0.9187522526539857,0.8835330901511204,0.33168316
43,0.8944762897342365,0.903641962429222,0.9036419624292221,0.9215596609440677,0.8944762897342365,0.32111233
44,0.8936946326211569,0.8995330632918678,0.8995330632918677,0.9198314660124701,0.8936946326211569,0.31349272
45,0.8965607087024492,0.8939857017121013,0.8939857017121013,0.9185354618432685,0.8965607087024492,0.3166248
46,0.9012506513809275,0.8877191089111285,0.8877191089111285,0.9178258812989533,0.9012506513809275,0.3160203
47,0.8879624804585722,0.9009273981768604,0.9009273981768604,0.9191456962543639,0.8879624804585722,0.3182949
48,0.8741532047941636,0.8956332904048943,0.8956332904048943,0.9147765173790768,0.8741532047941636,0.32154244
49,0.883793642522147,0.8978077717262269,0.8978077717262268,0.9171321215034913,0.883793642522147,0.30814016
50,0.8824908806670141,0.8939909778330971,0.8939909778330971,0.9153628236123436,0.8824908806670141,0.3006989
51,0.9033350703491402,0.8883695107357071,0.8883695107357072,0.918754704930749,0.9033350703491402,0.29864562
52,0.8929129755080771,0.9002743582917838,0.9002743582917838,0.9199299828656142,0.8929129755080771,0.30202594
53,0.877019280875456,0.9016051399011447,0.9016051399011448,0.9176977754820551,0.877019280875456,0.30082473
54,0.902813965607087,0.9013933755902661,0.9013933755902661,0.9229203362722884,0.902813965607087,0.29658785
55,0.8955184992183429,0.9024514776736143,0.9024514776736144,0.9213543429099403,0.8955184992183429,0.28440067
56,0.8939551849921834,0.9045403419406053,0.9045403419406052,0.9217847733158109,0.8939551849921834,0.295491
57,0.8976029181865555,0.8927952169564937,0.8927952169564937,0.918408610044941,0.8976029181865555,0.28870913
58,0.87519541427827,0.9029306453895096,0.9029306453895096,0.9180554598583407,0.87519541427827,0.28773022
59,0.907764460656592,0.8898273988963314,0.8898273988963313,0.9208460010742898,0.907764460656592,0.28363702
60,0.8963001563314226,0.8950411657349517,0.8950411657349517,0.9188414495320074,0.8963001563314226,0.2805122
61,0.9082855653986451,0.889535293652107,0.8895352936521069,0.9209607609843031,0.9082855653986451,0.26915896
62,0.8887441375716519,0.8977610061083092,0.8977610061083092,0.9180608379305469,0.8887441375716519,0.27276456
63,0.892391870766024,0.8945037208644204,0.8945037208644205,0.9176442097223463,0.892391870766024,0.26551667
64,0.9022928608650339,0.8980478352315377,0.8980478352315377,0.9216148955590403,0.9022928608650339,0.27040383
65,0.8960396039603961,0.896096629757802,0.896096629757802,0.9191517244660271,0.8960396039603961,0.26168114
66,0.8983845752996352,0.9017543102311181,0.9017543102311181,0.9218132866144131,0.8983845752996352,0.2585203
67,0.8882230328295988,0.8968405628182161,0.896840562818216,0.9175954026157199,0.8882230328295988,0.2747935
