,training,training,training,training,training,training,testing,testing,testing,testing,testing,testing,training
,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,loss
epoch,,,,,,,,,,,,,
0,0.9503628707105098,0.795935052245907,0.795935052245907,0.9629174045465111,0.9503628707105098,0.4781324717917342,0.8936341659951652,0.750552407427207,0.750552407427207,0.9530295704832369,0.8936341659951652,0.30142118239670435,0.75792253
1,0.9744646537048651,0.8856725876199371,0.8856725876199371,0.9779297585178813,0.9744646537048651,0.6925572132633683,0.9403706688154714,0.7952795894365444,0.7952795894365444,0.9610134099804134,0.9403706688154714,0.4415216312863654,0.6328903
2,0.9766149986560344,0.8867901141611925,0.8867901141611924,0.9790807409013303,0.9766149986560344,0.7100439957107736,0.9452054794520548,0.7977921522506148,0.7977921522506148,0.962054094718242,0.9452054794520548,0.46028077167690296,0.5968426
3,0.9750918376489562,0.8928113498073831,0.892811349807383,0.9786710504969917,0.9750918376489562,0.7022376498633118,0.9403706688154714,0.8054991268398731,0.8054991268398731,0.9619560460785823,0.9403706688154714,0.45203266429936845,0.5898298
4,0.9695367798584357,0.8967372231887197,0.8967372231887198,0.9766121176338696,0.9695367798584357,0.6670966978699711,0.9387590652699436,0.8046616059018497,0.8046616059018497,0.9616428808202623,0.9387590652699436,0.44619962263917434,0.55142146
5,0.9812740793835678,0.8937532996314099,0.8937532996314099,0.9821841851470495,0.9812740793835678,0.7549070892535913,0.9540692989524577,0.8023985174097438,0.8023985174097438,0.9643907771922217,0.9540692989524577,0.5004184093154114,0.5210637
6,0.9763462055371382,0.8968696487629051,0.8968696487629052,0.9795295044671535,0.9763462055371382,0.7145886771142267,0.951651893634166,0.8011422360027086,0.8011422360027086,0.9636878677160488,0.951651893634166,0.48861850133269935,0.53422743
7,0.9751814353552549,0.9008061998505561,0.9008061998505561,0.9792091579186576,0.9751814353552549,0.7084136953821909,0.9419822723609992,0.8063366477778966,0.8063366477778966,0.9622824606896141,0.9419822723609992,0.45805487845532167,0.5098853
8,0.9845891945166204,0.9034244394864661,0.9034244394864662,0.9848857245689993,0.9845891945166204,0.7925997333106922,0.9613215149073328,0.8163868990341779,0.8163868990341779,0.9676951383075886,0.9613215149073328,0.5502457033235459,0.4933889
9,0.9804677000268793,0.9046889220888499,0.9046889220888499,0.9821993105473629,0.9804677000268793,0.7536335771177414,0.9484286865431104,0.8096867315299904,0.8096867315299904,0.963740868939034,0.9484286865431104,0.4842694547708509,0.4796845
10,0.9777797688379177,0.9112403003495683,0.9112403003495683,0.9810917937862049,0.9777797688379177,0.7351834975954035,0.9387590652699436,0.8046616059018497,0.8046616059018497,0.9616428808202623,0.9387590652699436,0.44619962263917434,0.49871233
11,0.9663112624316818,0.9177703231976582,0.9177703231976583,0.977115503515036,0.9663112624316818,0.6647470744316921,0.9057211925866236,0.7977119640756976,0.7977119640756977,0.9581345840518911,0.9057211925866236,0.36622768041898884,0.47471115
12,0.957620284920706,0.9189310008819566,0.9189310008819566,0.975028869394471,0.957620284920706,0.6231223812193172,0.8920225624496374,0.8110321109091557,0.8110321109091557,0.9589176951972577,0.8920225624496374,0.35917454821162376,0.4543913
13,0.9336080996326495,0.9121293019598105,0.9121293019598103,0.9709371484005149,0.9336080996326495,0.5346091415936606,0.8356164383561644,0.8123774902883211,0.8123774902883211,0.9586674910152464,0.8356164383561644,0.30640379680396523,0.43803236
14,0.907624764806021,0.9077096121813035,0.9077096121813034,0.9688422315906959,0.907624764806021,0.4736125453535893,0.7719580983078163,0.7997344880430521,0.7997344880430521,0.9585281003207843,0.7719580983078163,0.2632165021370704,0.42822906
15,0.9654152853686946,0.9184401566298429,0.9184401566298429,0.976907180566268,0.9654152853686946,0.6604348476476124,0.9089443996776793,0.8300456181617306,0.8300456181617307,0.9614255216746093,0.9089443996776793,0.403370808929542,0.4465936
16,0.9653256876623958,0.9195290625149983,0.9195290625149982,0.9769662916524186,0.9653256876623958,0.6608278074592888,0.9041095890410958,0.8070939805410029,0.8070939805410029,0.9589718764731197,0.9041095890410958,0.37292808612636885,0.44383124
17,0.944270226682197,0.9188058405512427,0.9188058405512427,0.9727575897193669,0.944270226682197,0.572344913782516,0.8565672844480258,0.8028261876759685,0.8028261876759685,0.9576205934932046,0.8565672844480258,0.3138049709069153,0.41355577
18,0.9666696532568766,0.921362986094324,0.9213629860943239,0.9774966211604723,0.9666696532568766,0.6695509166497644,0.9065269943593876,0.808350261948038,0.8083502619480379,0.9592062569204318,0.9065269943593876,0.3780776126760936,0.40121526
19,0.9766149986560344,0.9231251378745068,0.9231251378745068,0.9812578965049842,0.9766149986560344,0.7340485664512217,0.9331184528605962,0.8119498200220963,0.8119498200220964,0.9615981005394846,0.9331184528605962,0.4375452819658965,0.40418005
20,0.9767045963623331,0.9220362319893514,0.9220362319893514,0.9812304647008041,0.9767045963623331,0.7339899311956607,0.935535858178888,0.8132061014291314,0.8132061014291315,0.962006092049622,0.935535858178888,0.4454638050951094,0.39083323
21,0.8933787295045247,0.9116606937558975,0.9116606937558975,0.9687985563676678,0.8933787295045247,0.45400934582587327,0.7510072522159549,0.7786271784454186,0.7786271784454186,0.9567958835154918,0.7510072522159549,0.2389474167612259,0.38007906
22,0.9658632739001881,0.9266212610965586,0.9266212610965586,0.9776682915461239,0.9658632739001881,0.669329559663066,0.8984689766317486,0.8348212694679069,0.8348212694679069,0.9614470239555531,0.8984689766317486,0.3910140871473892,0.3877155
23,0.9769733894812292,0.918769514333885,0.9187695143338851,0.9811524673288834,0.9769733894812292,0.7338468887111139,0.943593875906527,0.8173937061192487,0.8173937061192488,0.9635515113988149,0.943593875906527,0.47458812562427793,0.36643958
24,0.911746259295762,0.9143934160162073,0.9143934160162073,0.9696625276848151,0.911746259295762,0.48721942740178337,0.782433521353747,0.8051783741402045,0.8051783741402045,0.958846090950055,0.782433521353747,0.2718239182491876,0.3669928
25,0.97132873398441,0.9294616410555827,0.9294616410555827,0.979593225953713,0.97132873398441,0.7028798810465966,0.9226430298146656,0.8167254713282726,0.8167254713282726,0.9610326235527974,0.9226430298146656,0.41700951424666105,0.3463857
26,0.9509900546546008,0.9313818669209942,0.9313818669209942,0.9748607807939325,0.9509900546546008,0.6069224808837188,0.8614020950846092,0.7951192130867102,0.7951192130867102,0.9568644029361997,0.8614020950846092,0.310898965109028,0.35813957
27,0.9629961472986291,0.9251312257082182,0.9251312257082182,0.9767838897967204,0.9629961472986291,0.6533717220320724,0.9000805801772764,0.815219715599273,0.815219715599273,0.9595957138566064,0.9000805801772764,0.3746322690347131,0.33613756
28,0.9659528716064869,0.9312097026666085,0.9312097026666085,0.9780491189488416,0.9659528716064869,0.6734247235063483,0.8984689766317486,0.7939431198545921,0.7939431198545921,0.9574585069360567,0.8984689766317486,0.35145942859626456,0.33886126
29,0.9383567780664815,0.9316292154373654,0.9316292154373654,0.9732097651031477,0.9383567780664815,0.5653766868656785,0.8323932312651088,0.8004829110089454,0.8004829110089454,0.9574794848270309,0.8323932312651088,0.2937599863977836,0.33557013
30,0.9769733894812292,0.9255823312801315,0.9255823312801315,0.9815725609566184,0.9769733894812292,0.7383113698997541,0.9387590652699436,0.8148811433051784,0.8148811433051785,0.9625874276507538,0.9387590652699436,0.45657835952660064,0.32809958
31,0.9629961472986291,0.9353504511275879,0.9353504511275877,0.9776021382739355,0.9629961472986291,0.6616357114036419,0.8992747784045125,0.82502049253359,0.82502049253359,0.9605205400547601,0.8992747784045125,0.38286960784065444,0.33110443
32,0.9449870083325866,0.9328039832908206,0.9328039832908207,0.9741053415410273,0.9449870083325866,0.5870316706324497,0.8557614826752619,0.8228465020136142,0.8228465020136142,0.9596337757363075,0.8557614826752619,0.3312633490309107,0.3418209
33,0.9594122390466804,0.9334879068921622,0.9334879068921621,0.9766230118046905,0.9594122390466804,0.6432764885796766,0.8847703464947623,0.7970437292847214,0.7970437292847214,0.9573585428997408,0.8847703464947623,0.33661483126022135,0.3201899
34,0.9577994803333034,0.938327109441426,0.938327109441426,0.9766886361100412,0.9577994803333034,0.6401759383108635,0.879129734085415,0.804331943404968,0.804331943404968,0.9579681605025716,0.879129734085415,0.3370844226194846,0.3223713
35,0.9636233312427201,0.9424892133150338,0.9424892133150338,0.9783280803096854,0.9636233312427201,0.6704332877769741,0.8920225624496374,0.8212516483124843,0.8212516483124844,0.9599194156561223,0.8920225624496374,0.3689453026850496,0.31391925
36,0.9152405698414121,0.9321059695203222,0.9321059695203222,0.9715269899392499,0.9152405698414121,0.509860751621456,0.7840451248992748,0.7957963576748993,0.7957963576748994,0.9578001558720362,0.7840451248992748,0.26467302934747367,0.28057605
37,0.9686408027954484,0.9382839582983831,0.9382839582983831,0.9793699045850923,0.9686408027954484,0.6936158042873682,0.9033037872683319,0.8066752200719911,0.8066752200719912,0.9588956400904568,0.9033037872683319,0.3712458232299591,0.3044599
38,0.9623689633545381,0.9350245058863883,0.9350245058863883,0.9774234962825906,0.9623689633545381,0.6583220869012358,0.8912167606768735,0.810613350440144,0.8106133504401439,0.9588538267205315,0.8912167606768735,0.35770419872463527,0.2779327
39,0.9443598243884956,0.9358844465227444,0.9358844465227444,0.9742991641057415,0.9443598243884956,0.5876584031042965,0.8517324738114423,0.8207526996685556,0.8207526996685556,0.9594274562058249,0.8517324738114423,0.3259804601040526,0.30879858
40,0.9646985037183048,0.9419125070946204,0.9419125070946203,0.9785522735068803,0.9646985037183048,0.675350280860204,0.8920225624496374,0.800812573505827,0.800812573505827,0.957915619914364,0.8920225624496374,0.349314738533744,0.30298218
41,0.9620105725293433,0.9405155989180511,0.9405155989180511,0.9777828704784175,0.9620105725293433,0.6610439299742359,0.8960515713134569,0.8131259132542143,0.8131259132542143,0.9592473964084335,0.8960515713134569,0.3667263306523267,0.27165198
42,0.9716871248096048,0.9410025903895359,0.9410025903895359,0.9805441055892025,0.9716871248096048,0.7135224470542209,0.91941982272361,0.8252699668555543,0.8252699668555543,0.9616016784841414,0.91941982272361,0.418623261495192,0.28004545
43,0.9565451124451214,0.9422170969231913,0.9422170969231914,0.9767698902022021,0.9565451124451214,0.6380836413339046,0.8670427074939565,0.8082700737731209,0.808270073773121,0.9582136683264806,0.8670427074939565,0.32826104231221703,0.3173019
44,0.9672968372009677,0.9500756686115504,0.9500756686115505,0.9798808884529796,0.9672968372009677,0.6952212076166449,0.9057211925866236,0.8181510388823551,0.8181510388823551,0.9601185984527255,0.9057211925866236,0.3863555313604427,0.27836752
45,0.9698055729773318,0.9434311631390607,0.9434311631390607,0.980111691266169,0.9698055729773318,0.704138870304104,0.9073327961321515,0.7985494850137211,0.7985494850137211,0.9582951289231094,0.9073327961321515,0.3696959353607145,0.27629668
46,0.9603082161096675,0.9430372988793472,0.9430372988793472,0.9776054938093587,0.9603082161096675,0.6551731168371673,0.8839645447219984,0.8068445062190385,0.8068445062190384,0.958307169965534,0.8839645447219984,0.3450256099291937,0.26131612
47,0.9589642505151869,0.9525580702104324,0.9525580702104323,0.9781128077252566,0.9589642505151869,0.6569417981645864,0.8799355358581789,0.8047507038739798,0.8047507038739798,0.9580233705085581,0.8799355358581789,0.33838149846738397,0.2802916
48,0.9653256876623958,0.9479157997910252,0.9479157997910252,0.9791873243798681,0.9653256876623958,0.683252778181681,0.8960515713134569,0.8131259132542143,0.8131259132542143,0.9592473964084335,0.8960515713134569,0.3667263306523267,0.2725437
49,0.9679240211450587,0.9481306748706677,0.9481306748706676,0.9799069570040384,0.9679240211450587,0.697124365533729,0.9121676067687349,0.8010620478277914,0.8010620478277916,0.958802359119621,0.9121676067687349,0.3805523368592824,0.24778832
