,training,training,training,training,training,training,testing,testing,testing,testing,testing,testing,training
,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,loss
epoch,,,,,,,,,,,,,
0,0.9874514760314165,0.8884298759863141,0.8884298759863141,0.9870134737610327,0.9874514760314165,0.8137728414680592,0.9642567018683996,0.6500749484729249,0.6500749484729248,0.9575928419844313,0.9642567018683996,0.38458440937367105,0.75075793
1,0.9860070416177665,0.890068095244073,0.890068095244073,0.9857450474347033,0.9860070416177665,0.796496240897828,0.958570268074736,0.6471238523515084,0.6471238523515083,0.953545321387922,0.958570268074736,0.3369575187171595,0.61189705
2,0.9842014986007042,0.8891312393325123,0.8891312393325123,0.9842586853651857,0.9842014986007042,0.7754907794765397,0.9561332250203087,0.65654862282181,0.65654862282181,0.9532564573672637,0.9561332250203087,0.33547288015462784,0.5770909
3,0.9868195359754446,0.8904896804042755,0.8904896804042753,0.986464840744618,0.9868195359754446,0.806479096415894,0.9626320064987814,0.6599213041034289,0.6599213041034289,0.9570464610466182,0.9626320064987814,0.3831011448077199,0.54996663
4,0.9841112214498511,0.8902782485304381,0.8902782485304381,0.9842274222985465,0.9841112214498511,0.7750278481557175,0.9593826157595451,0.6582349634626194,0.6582349634626193,0.9549443951308818,0.9593826157595451,0.35733983798743046,0.5338815
5,0.9839306671481448,0.8901845629392819,0.890184562939282,0.9840883330318206,0.9839306671481448,0.7730267107436991,0.9545085296506904,0.6557054525014053,0.6557054525014053,0.9525298578150129,0.9545085296506904,0.3256994378554603,0.53807175
6,0.9864584273720322,0.891496161215467,0.8914961612154672,0.9861663547685054,0.9864584273720322,0.8024244423157001,0.9610073111291633,0.6483886078321155,0.6483886078321154,0.9550643763702907,0.9610073111291633,0.3554738742009066,0.52309006
7,0.9880834160873883,0.8911454795423679,0.891145479542368,0.987654798655345,0.9880834160873883,0.8227261472016865,0.9626320064987814,0.6492317781525201,0.6492317781525201,0.9562443407974952,0.9626320064987814,0.36930796818158806,0.5203558
8,0.9707502031235894,0.8928963307329189,0.8928963307329187,0.9772532983105089,0.9707502031235894,0.6643079095665116,0.9358245329000813,0.6566985197676597,0.6566985197676597,0.9483235939301178,0.9358245329000813,0.26110101530013785,0.50284785
9,0.9837501128464385,0.8948662853221413,0.8948662853221413,0.984119883973374,0.9837501128464385,0.7733178205582321,0.958570268074736,0.657813378302417,0.657813378302417,0.954488985721035,0.958570268074736,0.35155008792363773,0.5067482
10,0.9632571996027806,0.8949776386674608,0.8949776386674608,0.9750357447267187,0.9632571996027806,0.6222075680757583,0.9082047116165719,0.6744332021735057,0.6744332021735058,0.9477305117449808,0.9082047116165719,0.23338801843530288,0.48096508
11,0.9823056784327887,0.891729096605885,0.891729096605885,0.9829913482618138,0.9823056784327887,0.7568948806580029,0.9553208773354996,0.6561270376616076,0.6561270376616076,0.9528846016120087,0.9553208773354996,0.33049952541345307,0.48657057
12,0.9672293942403177,0.9042018336339177,0.9042018336339177,0.9768667516877426,0.9672293942403177,0.6516090828494335,0.9098294069861901,0.6538973205920929,0.6538973205920929,0.945806964355103,0.9098294069861901,0.21143571722282356,0.49895793
13,0.9802293039631669,0.8882640083205824,0.8882640083205824,0.981505330745921,0.9802293039631669,0.7349191515098845,0.9496344435418359,0.6531759415401911,0.6531759415401911,0.9506994528448286,0.9496344435418359,0.30001597164824145,0.46602672
14,0.9697571544642051,0.8983503199490797,0.8983503199490798,0.9772732239643486,0.9697571544642051,0.6621788006495817,0.9203899268887084,0.6593779276747236,0.6593779276747237,0.947006605540458,0.9203899268887084,0.23341788742091107,0.48250976
15,0.9485420240137221,0.9028623389037902,0.9028623389037902,0.9726942138897426,0.9485420240137221,0.5652646048194174,0.8700243704305443,0.6546186996439948,0.6546186996439948,0.9447468818411345,0.8700243704305443,0.1759079703670063,0.45831072
16,0.9522433871987,0.9107521534900092,0.910752153490009,0.9739524062962099,0.9522433871987,0.5861879444176655,0.8976441917140536,0.6903316469926926,0.6903316469926924,0.9488167312293646,0.8976441917140536,0.2382139370081293,0.44794166
17,0.8978062652342692,0.8992198756655048,0.8992198756655048,0.9686890815996495,0.8978062652342692,0.44258235980706906,0.7725426482534524,0.6360970582724377,0.6360970582724378,0.9430503864762276,0.7725426482534524,0.12201318368475408,0.44021636
18,0.9612711022840119,0.9034979131127747,0.9034979131127746,0.9751919391126874,0.9612711022840119,0.6193681837129952,0.8952071486596264,0.6463087877084505,0.6463087877084505,0.944473251714083,0.8952071486596264,0.18653503933996418,0.45881453
19,0.9585627877584183,0.9020926292454334,0.9020926292454334,0.9744586579842051,0.9585627877584183,0.6053421819038062,0.9033306255077173,0.6825932171632003,0.6825932171632003,0.9482944124389059,0.9033306255077173,0.23642000680077963,0.45226356
20,0.9455628780355692,0.9132550465847533,0.9132550465847534,0.9731591012134695,0.9455628780355692,0.5641339489013566,0.8724614134849715,0.6665729810755106,0.6665729810755106,0.9459316858431467,0.8724614134849715,0.1900424579961276,0.45065674
21,0.9670488399386116,0.9017204440557538,0.9017204440557538,0.9766294709271282,0.9670488399386116,0.6485706488866572,0.9163281884646629,0.6465804759228031,0.6465804759228031,0.9454559434873709,0.9163281884646629,0.2113443526880948,0.42936724
22,0.9526044958021125,0.904970264704802,0.904970264704802,0.9735318014488846,0.9526044958021125,0.5825121167008331,0.8813972380178716,0.6284523140341015,0.6284523140341015,0.9423958635007124,0.8813972380178716,0.15530789695333808,0.41307038
23,0.9038548343414282,0.9142968629042719,0.9142968629042719,0.9702665379221734,0.9038548343414282,0.4657637183622535,0.7944760357432982,0.6688589094997189,0.6688589094997189,0.9461203368118478,0.7944760357432982,0.15616377068905832,0.4291791
24,0.9204658300984021,0.9133651213426006,0.9133651213426005,0.9709007654854904,0.9204658300984021,0.4966036480472477,0.8302193338748984,0.676719130597714,0.676719130597714,0.9466882481921655,0.8302193338748984,0.17633545587619134,0.4095349
25,0.9448406608287443,0.9164618602006407,0.9164618602006406,0.9733403754835309,0.9448406608287443,0.5645675706697824,0.8724614134849715,0.6879520329773281,0.6879520329773281,0.9479864095249582,0.8724614134849715,0.2120601642104783,0.42071337
26,0.9464656495441004,0.9173050305210453,0.9173050305210453,0.9736285932878123,0.9464656495441004,0.5708092477406805,0.8765231519090171,0.6793704328274311,0.6793704328274313,0.9472261922766072,0.8765231519090171,0.206406176311289,0.40291303
27,0.8875146700370137,0.8962675009566159,0.8962675009566159,0.9682074899694127,0.8875146700370137,0.4251253464730749,0.7952883834281073,0.6799700206108301,0.6799700206108301,0.9472170992323921,0.7952883834281073,0.1662006520687834,0.4123299
28,0.9563058589870904,0.920023191252044,0.920023191252044,0.97544961415933,0.9563058589870904,0.610812458372939,0.892770105605199,0.6450440322278433,0.6450440322278433,0.9442771705381556,0.892770105605199,0.18286234599821116,0.4263751
29,0.919653335740724,0.9165250921629097,0.9165250921629097,0.9711429039003636,0.919653335740724,0.4977001591652344,0.826157595450853,0.6746112047967022,0.6746112047967022,0.9464929741073659,0.826157595450853,0.1726174203409739,0.40247646
30,0.9063825945653156,0.9263531291219916,0.9263531291219916,0.9714688041583669,0.9063825945653156,0.4807803862966571,0.7896019496344435,0.6770189244894136,0.6770189244894135,0.9469796027950504,0.7896019496344435,0.16187623484356242,0.37171596
31,0.8867924528301887,0.8935050546049839,0.8935050546049839,0.9679354474291878,0.8867924528301887,0.42171474287898264,0.7928513403736799,0.678705265130223,0.678705265130223,0.9471149461999048,0.7928513403736799,0.1643310598701585,0.3972945
32,0.9318407511058951,0.9144919056114182,0.9144919056114182,0.9718011805420054,0.9318407511058951,0.52455966916218,0.8505280259951259,0.687258759602773,0.687258759602773,0.947725462165214,0.8505280259951259,0.19668400039129855,0.41002938
33,0.9132436580301526,0.9239439216184034,0.9239439216184034,0.97150679701864,0.9132436580301526,0.49130534564283335,0.8082859463850528,0.7080944350758853,0.7080944350758853,0.9498847019129231,0.8082859463850528,0.1956219409989248,0.3762257
34,0.9403268032860883,0.9200889803892578,0.9200889803892579,0.9731162337535515,0.9403268032860883,0.5534501403030357,0.8570268074735987,0.647873337080757,0.647873337080757,0.9439670106038806,0.8570268074735987,0.16127344390370738,0.39353427
35,0.9312088110499233,0.9308779339514257,0.9308779339514257,0.9732137103568109,0.9312088110499233,0.5375645038111321,0.8440292445166532,0.7159546561738804,0.7159546561738804,0.9504826366101504,0.8440292445166532,0.2201784360063688,0.3928837
36,0.9305768709939515,0.918611514447341,0.918611514447341,0.9720657536732585,0.9305768709939515,0.5250068659769784,0.8383428107229894,0.6702454562488289,0.6702454562488289,0.9460547662318156,0.8383428107229894,0.17392874803380493,0.36197177
37,0.9195630585898709,0.9152843973738278,0.9152843973738278,0.9710246577657939,0.9195630585898709,0.4963954765213439,0.8123476848090982,0.6674442570732622,0.6674442570732622,0.9458514124926349,0.8123476848090982,0.160702309212536,0.3475135
38,0.9293129908820078,0.9251188272702715,0.9251188272702716,0.9725507441387174,0.9293129908820078,0.5276420467889514,0.8359057676685622,0.7010492786209481,0.7010492786209481,0.949042014710557,0.8359057676685622,0.20176506199064437,0.38369948
39,0.9412295747946194,0.9253328163190536,0.9253328163190536,0.9736746206420793,0.9412295747946194,0.5608746270377043,0.8667749796913079,0.6850009368559116,0.6850009368559116,0.9476299115597313,0.8667749796913079,0.20486751341998913,0.36762553
40,0.9062923174144624,0.9251124343329098,0.9251124343329099,0.9713505461767624,0.9062923174144624,0.4795280809182762,0.7920389926888708,0.6889732059209293,0.6889732059209294,0.9481476389778118,0.7920389926888708,0.1730466814192556,0.35514385
41,0.9176672384219554,0.9250453666082237,0.9250453666082237,0.9718159180286838,0.9176672384219554,0.5011371354038826,0.8164094232331438,0.7016207607270002,0.7016207607270002,0.9491813979779322,0.8164094232331438,0.1931837601357716,0.3574011
42,0.9054798230567843,0.9258847011662112,0.9258847011662112,0.9713960367189355,0.9054798230567843,0.47879107898194595,0.7798537774167343,0.6826494285178939,0.6826494285178939,0.9476549980165498,0.7798537774167343,0.16395628394029815,0.36682463
43,0.9250699647919112,0.9169479559105844,0.9169479559105844,0.971512397870901,0.9250699647919112,0.5101221683549525,0.8448415922014623,0.7163762413340828,0.7163762413340828,0.9505239295837611,0.8448415922014623,0.22105758114620067,0.39563093
44,0.9131533808792994,0.9215093748358177,0.9215093748358177,0.9712786561476745,0.9131533808792994,0.4889683032908784,0.7896019496344435,0.6770189244894136,0.6770189244894135,0.9469796027950504,0.7896019496344435,0.16187623484356242,0.35775673
45,0.9377087659113479,0.93902602320706,0.93902602320706,0.9745078923395303,0.9377087659113479,0.5624507170116378,0.8545897644191714,0.6893666854037849,0.6893666854037849,0.9479481071371431,0.8545897644191714,0.2011613604250974,0.35029176
46,0.9016881827209533,0.9322742677064605,0.9322742677064605,0.9718819251551505,0.9016881827209533,0.4779753415429405,0.7790414297319253,0.6822278433576916,0.6822278433576916,0.9476225672785296,0.7790414297319253,0.16337016836594973,0.36164358
47,0.9244380247359393,0.9357216882375996,0.9357216882375996,0.9731707642681484,0.9244380247359393,0.5253761986941369,0.8172217709179529,0.6913528199362938,0.6913528199362938,0.9481681565000182,0.8172217709179529,0.18426061105256591,0.33820164
48,0.9234449760765551,0.9340125654927374,0.9340125654927375,0.9729546214535328,0.9234449760765551,0.5215983512431493,0.8237205523964257,0.6947255012179128,0.6947255012179128,0.9484639670066684,0.8237205523964257,0.19009879199391283,0.33378112
49,0.9328337997652794,0.9305272522783266,0.9305272522783266,0.9733151801260145,0.9328337997652794,0.5414938875930404,0.851340373679935,0.7090593966647929,0.709059396664793,0.9498309930370035,0.851340373679935,0.21813593259196667,0.3259972
