,training,training,training,training,training,training,testing,testing,testing,testing,testing,testing,training
,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,loss
epoch,,,,,,,,,,,,,
0,0.590821040083445,0.7391367460010201,0.7391367460010201,0.8599967215859312,0.590821040083445,0.39003103998101,0.36662198391420914,0.5906865024019835,0.5906865024019836,0.8152127240493174,0.36662198391420914,0.18757305765084703,0.7475896
1,0.6411116078080763,0.7679882620608948,0.7679882620608948,0.8640555649812003,0.6411116078080763,0.42994660812265434,0.43029490616621985,0.6266401814518969,0.6266401814518969,0.8212198750799617,0.43029490616621985,0.2335577258698735,0.60155314
2,0.8600804649083594,0.8904232185659272,0.8904232185659273,0.90538946832511,0.8600804649083594,0.6708135818421637,0.685656836461126,0.7556922079934633,0.7556922079934631,0.8377088881130895,0.685656836461126,0.4095415191469064,0.5440355
3,0.8254358515869468,0.8789416405163291,0.8789416405163291,0.8992423043481813,0.8254358515869468,0.6299767193220596,0.6085790884718498,0.7252863361649973,0.7252863361649973,0.8370078075533265,0.6085790884718498,0.36229456344487015,0.51161754
4,0.8921919237073461,0.90764738879148,0.90764738879148,0.9181279502820423,0.8921919237073461,0.7246467206852909,0.7412868632707775,0.7802995083329811,0.7802995083329811,0.8445891869546531,0.7412868632707775,0.4576762464771502,0.48831466
5,0.7945164655043958,0.8618980989978418,0.8618980989978418,0.8920062597841043,0.7945164655043958,0.5912511159409047,0.5971849865951743,0.7232337320203429,0.7232337320203428,0.8399379721858812,0.5971849865951744,0.3606315512204402,0.45971918
6,0.8677544330204142,0.905212037161151,0.9052120371611508,0.9137745399069823,0.8677544330204142,0.6945115940733962,0.6896782841823056,0.7695884930194554,0.7695884930194554,0.8475318544081907,0.6896782841823056,0.43133174493254267,0.43525615
7,0.8909253464461332,0.9105186848794573,0.9105186848794573,0.9191694126050046,0.8909253464461332,0.7257417857390589,0.7365951742627346,0.7773706380400942,0.7773706380400941,0.8432793829541664,0.7365951742627346,0.4519946632768827,0.42765948
8,0.8722992102518253,0.9064992431817454,0.9064992431817454,0.9147499105144509,0.8722992102518253,0.7004206095130786,0.6923592493297587,0.7624064916951947,0.7624064916951947,0.8412107058384687,0.6923592493297587,0.4205648928306724,0.42832375
9,0.9031440917895992,0.9112434296917566,0.9112434296917565,0.9223931057132847,0.9031440917895992,0.7431700667390342,0.7553619302949062,0.7713748362283928,0.7713748362283929,0.8373963267288945,0.7553619302949062,0.4506094563182436,0.4084805
10,0.886678587393831,0.916036832646353,0.9160368326463532,0.9211003126537568,0.886678587393831,0.726000455661505,0.7184986595174263,0.7799895749686545,0.7799895749686545,0.848372581849393,0.7184986595174263,0.4511838433824132,0.40061867
11,0.873118760244375,0.9094049646483069,0.909404964648307,0.9163430272633569,0.873118760244375,0.7043754287202346,0.7044235924932976,0.7762633306566361,0.7762633306566361,0.8488395305573727,0.7044235924932976,0.4431971806567903,0.38863984
12,0.8814632692594249,0.913204439326786,0.9132044393267859,0.9190542908328638,0.8814632692594249,0.7172062386526766,0.7144772117962467,0.7825394812842512,0.7825394812842511,0.8511662801899106,0.7144772117962467,0.4542239972457618,0.3804003
13,0.900536432722396,0.9190520846570234,0.9190520846570234,0.9249920861776821,0.900536432722396,0.7463824941563911,0.7506702412868632,0.7886874322020765,0.7886874322020766,0.8489367761293178,0.7506702412868632,0.4727949138048766,0.38856947
14,0.9022500372522724,0.9212482530775434,0.9212482530775435,0.9263411996893881,0.9022500372522724,0.7507268006214157,0.7486595174262735,0.7861671104348928,0.786167110434893,0.8475231444711282,0.7486595174262735,0.4685216916989668,0.37429208
15,0.8894352555505886,0.9188839821884206,0.9188839821884206,0.922871494779371,0.8894352555505886,0.7320787004951829,0.7231903485254692,0.7829184452615414,0.7829184452615415,0.8495268092581404,0.7231903485254692,0.4565030162612814,0.36058992
16,0.8954701236775443,0.9188477623695559,0.918847762369556,0.9238483532966045,0.8954701236775443,0.739483684502439,0.735254691689008,0.7815941845230547,0.7815941845230547,0.8463727390330392,0.735254691689008,0.45765470582422974,0.3703093
17,0.8872001192072716,0.9183340472185879,0.9183340472185879,0.922299897560127,0.8872001192072716,0.7289143104003394,0.7131367292225201,0.7804375695589085,0.7804375695589085,0.8499013031876046,0.7131367292225201,0.4508448633229442,0.35396096
18,0.8913723737147966,0.919529597410877,0.919529597410877,0.92346935684333,0.8913723737147966,0.7350358783388663,0.7292225201072386,0.7866841356381105,0.7866841356381105,0.851033047067341,0.7292225201072386,0.46342512792373275,0.3556745
19,0.885710028311727,0.9155731876057347,0.9155731876057347,0.9207444759725821,0.885710028311727,0.7244131230888519,0.7225201072386059,0.7825000352197005,0.7825000352197005,0.8493610152032498,0.7225201072386059,0.4557397234530016,0.3748082
20,0.9012814781701683,0.9238830314835069,0.9238830314835069,0.9272852953276112,0.9012814781701683,0.7518078064383165,0.7372654155495979,0.7841145062902385,0.7841145062902385,0.8477862380516089,0.7372654155495979,0.4618698364844708,0.3550622
21,0.8890627328267025,0.920059863224626,0.9200598632246259,0.9233941625194599,0.8890627328267025,0.7328103502301228,0.7158176943699732,0.7821112097262726,0.7821112097262725,0.8505349285270217,0.7158176943699732,0.4538230954047123,0.34574518
22,0.8980777827447475,0.9235736386200064,0.9235736386200064,0.9265080497535021,0.8980777827447475,0.7473051083352902,0.7365951742627346,0.7874913711733795,0.7874913711733796,0.8502425879289551,0.7365951742627346,0.46653641055282274,0.341031
23,0.9085084190135598,0.9279708883946299,0.9279708883946298,0.9307322874996561,0.9085084190135598,0.7655119993506093,0.7533512064343163,0.7941563472944226,0.7941563472944226,0.8522219868301767,0.7533512064343163,0.48145331127951563,0.33333242
24,0.8972582327521978,0.9236255031706366,0.9236255031706365,0.9263816305815504,0.8972582327521978,0.7463030040930444,0.7426273458445041,0.7950523364749307,0.7950523364749307,0.8544776773745713,0.7426273458445041,0.4791623340470973,0.33204985
25,0.9061987781254657,0.9265294301969177,0.9265294301969177,0.9295506373316439,0.9061987781254657,0.7609569919123738,0.7533512064343163,0.7916261640111013,0.7916261640111012,0.8505420012370455,0.7533512064343163,0.4779076556728645,0.33558795
26,0.9032931008791536,0.9276735688040842,0.9276735688040844,0.9293989275230189,0.9032931008791536,0.7579854139441818,0.7446380697050938,0.7899821083921502,0.7899821083921502,0.8506520822427426,0.7446380697050938,0.4725459275905193,0.32618594
27,0.8901057964535837,0.9228234057870246,0.9228234057870246,0.924891164682157,0.8901057964535837,0.7367890546882803,0.7211796246648794,0.7829283067776791,0.7829283067776791,0.8499551086846825,0.7211796246648794,0.4560862831403839,0.32916448
28,0.8963641782148711,0.9251800807930186,0.9251800807930186,0.9269537818025875,0.8963641782148711,0.7466580797193171,0.7312332439678284,0.7866742741219729,0.7866742741219728,0.8506383372101421,0.7312332439678284,0.46391111908201593,0.3237842
29,0.897928773655193,0.92657906476351,0.92657906476351,0.9278757813345063,0.897928773655193,0.7499622191282963,0.7218498659517426,0.7770212586112168,0.7770212586112168,0.8455382150938261,0.7218498659517426,0.44752468773356296,0.3259683
30,0.9035911190582625,0.9298312874217018,0.929831287421702,0.9304280513410271,0.9035911190582625,0.7603619510180707,0.739946380697051,0.7908485130242453,0.7908485130242452,0.8520078361593417,0.739946380697051,0.47233536266765364,0.31684107
31,0.9053047235881388,0.9290698698250303,0.9290698698250301,0.9304499108519158,0.9053047235881388,0.7619871109699291,0.7466487935656837,0.7912373385176732,0.7912373385176732,0.8512032797373883,0.7466487935656837,0.4749900608911944,0.3179766
32,0.9000894054537327,0.9280683630875342,0.9280683630875342,0.9289511412460025,0.9000894054537327,0.754130010913759,0.7406166219839142,0.7900018314244256,0.7900018314244255,0.8513065106063807,0.7406166219839142,0.47131904756423393,0.31223726
33,0.9007599463567277,0.9283460135219961,0.928346013521996,0.9292025919915478,0.9007599463567277,0.755257853584993,0.7432975871313673,0.7929405632334503,0.7929405632334503,0.8528965679415815,0.7432975871313673,0.4763416011826033,0.3112375
34,0.9063477872150201,0.9291575012290174,0.9291575012290173,0.9307218247783752,0.9063477872150201,0.7635052639317905,0.7513404825737265,0.7941662088105603,0.7941662088105602,0.8525034304926982,0.7513404825737265,0.4807420134707139,0.31548637
35,0.9102220235434362,0.9319979433972211,0.9319979433972211,0.932864414740225,0.9102220235434362,0.7714838664576936,0.7553619302949062,0.7966766690616063,0.7966766690616063,0.8536340563060388,0.7553619302949062,0.4857282678820727,0.30785048
36,0.9061242735806885,0.9314122415740315,0.9314122415740314,0.9316628414940515,0.9061242735806885,0.7652230753038254,0.7439678284182306,0.7908287899919699,0.7908287899919699,0.8513345220196625,0.7439678284182306,0.47353652340926294,0.30742714
37,0.9058262554015795,0.9305220598209246,0.9305220598209246,0.9312045437748843,0.9058262554015795,0.7640119207034521,0.7513404825737265,0.7929011171688995,0.7929011171688998,0.8516548752192502,0.7513404825737265,0.478961157029056,0.3059278
38,0.909178959916555,0.9334595237165249,0.9334595237165249,0.933242027399058,0.909178959916555,0.7712848881535461,0.7560321715817694,0.8008903540284293,0.8008903540284293,0.8563632050572832,0.7560321715817694,0.4918776597047851,0.30184883
39,0.9210251825361347,0.938036060723441,0.938036060723441,0.9383472342463414,0.9210251825361347,0.7928689343556017,0.7701072386058981,0.791965681923841,0.791965681923841,0.8491416395301292,0.7701072386058981,0.48557761158677454,0.3008784
40,0.9265385188496499,0.9403502615022141,0.9403502615022141,0.9410698337751152,0.9265385188496499,0.8037056434805865,0.789544235924933,0.8028344814955694,0.8028344814955694,0.8548488040502198,0.789544235924933,0.5105936407799673,0.29498044
41,0.9101475189986589,0.9332189816101927,0.9332189816101927,0.9333668365389901,0.9101475189986589,0.772443254170474,0.7540214477211796,0.7920445740529423,0.7920445740529422,0.8507343555372712,0.7540214477211796,0.47874505122060135,0.2970306
42,0.906943823573238,0.932627913887912,0.9326279138879119,0.9323778077616126,0.906943823573238,0.7674409028898868,0.7520107238605898,0.7971148021357226,0.7971148021357226,0.8543953112314052,0.7520107238605898,0.48513245072388334,0.30372852
43,0.9246014006854418,0.940267995997318,0.940267995997318,0.9403637566929707,0.9246014006854418,0.800409882403677,0.7828418230563002,0.807506022568784,0.8075060225687841,0.8579033622212815,0.7828418230563002,0.5129048958011099,0.29223165
44,0.9103710326329906,0.934907689288101,0.934907689288101,0.9341462384056602,0.9103710326329906,0.7742418124176722,0.7567024128686327,0.8013087640702703,0.8013087640702704,0.8565498094981455,0.7567024128686327,0.49270960676764197,0.2875312
45,0.9114886008046491,0.9350418193436272,0.9350418193436271,0.9344706406804948,0.9114886008046491,0.7759504816747264,0.7567024128686327,0.791188030936985,0.791188030936985,0.849853195809014,0.7567024128686327,0.4785891011593977,0.2916785
46,0.9148413053196245,0.9353033720808159,0.9353033720808159,0.9354435363294841,0.9148413053196245,0.781083663796118,0.774798927613941,0.806280376991674,0.806280376991674,0.8577259153454833,0.774798927613941,0.5071884177467252,0.28739953
47,0.9207271643570257,0.9381317409760648,0.9381317409760647,0.9382905436055775,0.9207271643570257,0.7924709396682029,0.7788203753351206,0.80879083724272,0.80879083724272,0.8589731155395323,0.7788203753351206,0.5125350343795481,0.28457308
48,0.9185665325584861,0.9355157432169199,0.93551574321692,0.9366044205881714,0.9185665325584861,0.7869629064391387,0.7754691689008043,0.7940478706169083,0.7940478706169083,0.8501018224444616,0.7754691689008043,0.491082811433549,0.30077672
49,0.9129041871554164,0.9362069685816503,0.9362069685816504,0.9353146727866785,0.9129041871554164,0.7790005573885935,0.7553619302949062,0.7966766690616063,0.7966766690616063,0.8536340563060388,0.7553619302949062,0.4857282678820727,0.29461455
