epoch,accuracy_score,balanced_accuracy,roc_score,precision,recall,loss
0,0.40445586975149955,0.6370227670753065,0.6370227670753065,0.9727569787626089,0.40445586975149955,1.0825074
1,0.7189374464438731,0.7585814360770577,0.7585814360770577,0.9738887011971177,0.7189374464438731,0.8497705
2,0.8363324764353042,0.799001751313485,0.7990017513134852,0.9744757211439942,0.8363324764353042,0.7994177
3,0.8663239074550129,0.8143257443082312,0.8143257443082312,0.9751027587186359,0.8663239074550129,0.7464958
4,0.8963153384747216,0.8296497373029772,0.8296497373029773,0.9759311642376912,0.8963153384747216,0.71622616
5,0.8860325621251071,0.8243957968476358,0.8243957968476358,0.9756147018652366,0.8860325621251071,0.6986325
6,0.8877463581833762,0.8252714535901926,0.8252714535901927,0.9756646648646399,0.8877463581833762,0.67609316
7,0.8911739502999143,0.8270227670753065,0.8270227670753064,0.9757677783693858,0.8911739502999143,0.6646756
8,0.8911739502999143,0.8270227670753065,0.8270227670753064,0.9757677783693858,0.8911739502999143,0.6503712
9,0.8748928877463582,0.8187040280210158,0.8187040280210158,0.9753125984027667,0.8748928877463582,0.6432187
10,0.8757497857754927,0.8191418563922942,0.8191418563922942,0.9753345733097489,0.8757497857754927,0.63030803
11,0.8449014567266495,0.8033800350262696,0.8033800350262696,0.9746412304111831,0.8449014567266495,0.6097214
12,0.869751499571551,0.7965148861646234,0.7965148861646234,0.9741204668396715,0.869751499571551,0.6150481
13,0.8474721508140531,0.8046935201401051,0.8046935201401051,0.9746927328118987,0.8474721508140531,0.60613805
14,0.8834618680377035,0.8035201401050788,0.8035201401050788,0.9744849782243661,0.8834618680377035,0.60217357
15,0.8363324764353042,0.799001751313485,0.7990017513134852,0.9744757211439942,0.8363324764353042,0.58577496
16,0.8431876606683805,0.8025043782837128,0.8025043782837128,0.974607392246185,0.8431876606683805,0.57898015
17,0.8226221079691517,0.7919964973730298,0.7919964973730298,0.9742276010663803,0.8226221079691517,0.5703959
18,0.8526135389888603,0.8073204903677758,0.8073204903677759,0.9747986039642017,0.8526135389888603,0.57198703
19,0.8500428449014568,0.7864448336252189,0.7864448336252189,0.9736679752458445,0.8500428449014568,0.5537001
20,0.8260497000856898,0.8133099824868651,0.813309982486865,0.9753870763746145,0.8260497000856898,0.560734
21,0.8329048843187661,0.7972504378283713,0.7972504378283713,0.9744119204777735,0.8329048843187661,0.5598048
22,0.8817480719794345,0.8026444833625219,0.8026444833625219,0.9744365740949923,0.8817480719794345,0.5641967
23,0.8508997429305912,0.8064448336252189,0.8064448336252189,0.9747628707944969,0.8508997429305912,0.55610603
