epoch,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,loss
0,0.19906166219839141,0.5,0.5,0.039625545357186494,0.19906166219839141,0.0,1.1742607
1,0.20241286863270777,0.502092050209205,0.502092050209205,0.8406971230557594,0.20241286863270777,0.028908382332998424,0.99487954
2,0.3042895442359249,0.5517743685107701,0.5517743685107701,0.7950786294349775,0.3042895442359249,0.12724716198134992,0.9057285
3,0.27010723860589814,0.5405561895101645,0.5405561895101645,0.8218934212279152,0.27010723860589814,0.12291383301740996,0.8204835
4,0.2613941018766756,0.5351168589662314,0.5351168589662314,0.8186804932126716,0.2613941018766756,0.11267165689188693,0.7483411
5,0.2734584450402145,0.5439133313610302,0.54391333136103,0.8296547200299866,0.2734584450402145,0.131483927291707,0.7109918
6,0.2359249329758713,0.5204823690179339,0.5204823690179339,0.8147670834037422,0.2359249329758713,0.08393116633024705,0.64199215
7,0.2761394101876676,0.5443218798867334,0.5443218798867334,0.8237675460628618,0.2761394101876676,0.12965788494811115,0.64033836
8,0.3438337801608579,0.5827860191876928,0.5827860191876928,0.8256892913660777,0.3438337801608579,0.18374190396313064,0.59071845
9,0.443029490616622,0.6358550638885367,0.6358550638885367,0.8255412208528161,0.443029490616622,0.24691353842644534,0.56907815
10,0.4215817694369973,0.6199357592663032,0.6199357592663032,0.8174276202983655,0.4215817694369973,0.2234330195597489,0.5424741
11,0.3947721179624665,0.6107899074426271,0.6107899074426272,0.8261876232214515,0.3947721179624665,0.2180734464836515,0.54784894
12,0.37332439678284185,0.5974007861037149,0.597400786103715,0.8222325333482635,0.37332439678284185,0.19976660717396097,0.5072649
13,0.4222520107238606,0.6228843525914656,0.6228843525914656,0.8218321859519804,0.4222520107238606,0.2295760501102327,0.48652157
14,0.5676943699731903,0.695968048687714,0.695968048687714,0.8256603082318155,0.5676943699731903,0.3188250885727997,0.47845426
15,0.6072386058981233,0.701677866531423,0.7016778665314231,0.8159269380819778,0.6072386058981233,0.3229314959884755,0.42657045
16,0.5576407506702413,0.6745107983601708,0.6745107983601708,0.8084090676743645,0.5576407506702413,0.2832629694287901,0.45457253
17,0.5013404825737265,0.6520152712621332,0.6520152712621332,0.8095764434924522,0.5013404825737265,0.2560611795192081,0.5082417
18,0.5703753351206434,0.6887860473634532,0.6887860473634532,0.8173332541637598,0.5703753351206434,0.30577871270610496,0.42528334
19,0.5187667560321716,0.6692193905583027,0.6692193905583027,0.8205223941189076,0.5187667560321716,0.28297587456882417,0.40954447
20,0.42091152815013405,0.6233126241494442,0.6233126241494442,0.8237610885342188,0.42091152815013405,0.23126254674160454,0.36644349
21,0.542225201072386,0.6800684670977558,0.6800684670977558,0.8207727692928097,0.542225201072386,0.29635764261467545,0.40139508
22,0.6742627345844504,0.7194821295239706,0.7194821295239706,0.8132169701207274,0.6742627345844504,0.35284997956123487,0.34046412
23,0.7198391420911529,0.7188369046109632,0.7188369046109632,0.8072577750984464,0.7198391420911529,0.36266293230854363,0.32201067
24,0.7613941018766756,0.7005001197469817,0.7005001197469818,0.7978216374650476,0.7613941018766756,0.3573344676812849,0.31801355
25,0.7694369973190348,0.7232323232323232,0.7232323232323233,0.8103520040503362,0.7694369973190348,0.3933262441007433,0.29770526
26,0.7372654155495979,0.7132693743572405,0.7132693743572405,0.8034424990790064,0.7372654155495979,0.36171830680726225,0.3166551
27,0.6454423592493298,0.7090810475747714,0.7090810475747714,0.8114514186432924,0.6454423592493298,0.33421002168690556,0.30658868
28,0.6648793565683646,0.7262753053548032,0.7262753053548032,0.8201455595424226,0.6648793565683646,0.362249479071654,0.281338
29,0.7151474530831099,0.7323542256596649,0.7323542256596649,0.8161499919311546,0.7151474530831099,0.38065481889341435,0.27444738
30,0.685656836461126,0.7063536339686967,0.7063536339686968,0.8024143471061347,0.685656836461126,0.3350327384943713,0.24367581
31,0.7184986595174263,0.7357113675105307,0.7357113675105307,0.8179780534650836,0.7184986595174263,0.3865220256118778,0.22725284
32,0.7406166219839142,0.7204217911330881,0.7204217911330881,0.8075447825685989,0.7406166219839142,0.3732835369423734,0.2629234
33,0.7057640750670241,0.7138455686572842,0.7138455686572841,0.8051755293106584,0.7057640750670241,0.3510064858143677,0.27030277
34,0.7392761394101877,0.7309707958243523,0.7309707958243524,0.8137171141895861,0.7392761394101877,0.38744038303297923,0.27087927
35,0.7781501340482574,0.6831283546764719,0.6831283546764718,0.7921439132971505,0.7781501340482574,0.34651130509476485,0.2504073
36,0.7680965147453083,0.6654663792739106,0.6654663792739107,0.7816893380386055,0.7680965147453083,0.3140471542598902,0.2757769
37,0.7875335120643432,0.6788653621289604,0.6788653621289604,0.7926903169555058,0.7875335120643432,0.34959983334012057,0.2919982
38,0.7828418230563002,0.6607553921361453,0.6607553921361453,0.7833916844556775,0.7828418230563002,0.32070217559482717,0.2659696
39,0.7982573726541555,0.6931504726483806,0.6931504726483807,0.8021302662439572,0.7982573726541555,0.37928847589460946,0.2698096
40,0.75,0.6883267824690419,0.6883267824690419,0.7903858384566461,0.75,0.3334538260982398,0.28604922
41,0.6621983914209115,0.6992998323542257,0.6992998323542257,0.8009380582022034,0.6621983914209115,0.32050432789908595,0.26701748
42,0.5522788203753352,0.6825493428003888,0.6825493428003888,0.8187332108490886,0.5522788203753352,0.2984208111530817,0.18987884
43,0.524798927613941,0.6767803558598537,0.6767803558598537,0.8260755937867547,0.524798927613941,0.29523694213376256,0.21013038
44,0.5603217158176944,0.6850400800191595,0.6850400800191596,0.8177719882169705,0.5603217158176944,0.30112613086324136,0.18495083
45,0.6487935656836461,0.7174985559922799,0.7174985559922797,0.8171913058948627,0.6487935656836461,0.34757916016922275,0.13745008
46,0.6575067024128687,0.7064916951946241,0.7064916951946241,0.8069428829504071,0.6575067024128687,0.3310244447988753,0.14712493
47,0.6702412868632708,0.7055858444979783,0.7055858444979783,0.8040565761966928,0.6702412868632707,0.3311686712113603,0.17514269
48,0.7158176943699732,0.7213868109265599,0.7213868109265598,0.809113316555633,0.7158176943699732,0.36499561433882444,0.15085009
49,0.7546916890080428,0.6925207444035896,0.6925207444035896,0.7930120358123613,0.7546916890080428,0.34210768705333805,0.16636132
50,0.7620643431635389,0.664230872180663,0.6642308721806631,0.7799058713518573,0.7620643431635389,0.3077037631360751,0.119080015
51,0.7701072386058981,0.6844328923826832,0.6844328923826832,0.7911171264537795,0.7701072386058981,0.3416830893794189,0.2424572
52,0.7526809651474531,0.6760844145781384,0.6760844145781384,0.7843596268219071,0.7526809651474531,0.31795297559212876,0.14888059
53,0.7339142091152815,0.7390093402645704,0.7390093402645703,0.8188076854167873,0.7339142091152815,0.39655499768455,0.19242515
54,0.7446380697050938,0.7191369764591522,0.7191369764591522,0.806834817724573,0.7446380697050938,0.37341410034910466,0.19032948
55,0.7520107238605898,0.7237394869194033,0.7237394869194034,0.8095680528517668,0.7520107238605898,0.38355489486304983,0.21957505
56,0.6635388739946381,0.7178479354211571,0.7178479354211571,0.8141107169568481,0.6635388739946381,0.34911102831981977,0.21119134
57,0.7567024128686327,0.7254032655706296,0.7254032655706297,0.8106502870729184,0.7567024128686327,0.388405828059704,0.21262915
58,0.7902144772117963,0.7096361100545201,0.7096361100545201,0.8070277149556583,0.7902144772117963,0.3920218057680388,0.18472397
