epoch,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,loss
0,0.4775204359673024,0.6632150142798857,0.6632150142798858,0.9633736650585756,0.4775204359673024,0.11050779565717196,0.97226375
1,0.6512261580381471,0.7639657282741739,0.7639657282741737,0.9674923513997555,0.6512261580381471,0.18425534640116445,0.80455226
2,0.6880108991825613,0.7603590371277029,0.7603590371277029,0.9659471723741184,0.6880108991825612,0.18648561111276635,0.7334817
3,0.5837874659400545,0.7292288861689107,0.7292288861689107,0.9665466092783045,0.5837874659400546,0.1557881644200683,0.693898
4,0.720708446866485,0.7997552019583843,0.7997552019583845,0.9684858774335524,0.720708446866485,0.22022904139347324,0.68440294
5,0.6927792915531336,0.7853692370461036,0.7853692370461036,0.9680757352856365,0.6927792915531334,0.20471920186967932,0.6473821
6,0.6668937329700273,0.7720359037127703,0.7720359037127703,0.9677101878240196,0.6668937329700273,0.19165363582533257,0.6331978
7,0.6430517711171662,0.7484781721746225,0.7484781721746226,0.9662819720795494,0.6430517711171662,0.17281364043110964,0.59011066
8,0.6641689373297003,0.748078335373317,0.7480783353733171,0.9655457219198755,0.6641689373297003,0.17477514657033297,0.5840652
9,0.6178474114441417,0.7580497756017952,0.7580497756017952,0.9681723849738115,0.6178474114441417,0.17721226197357307,0.5401841
10,0.6198910081743869,0.7027172582619339,0.7027172582619339,0.962545090785197,0.6198910081743869,0.13971932108371918,0.54100424
11,0.6151226158038147,0.7340922072623419,0.7340922072623419,0.9658476956510139,0.6151226158038147,0.16075971956418747,0.52970463
12,0.6989100817438693,0.777250101999184,0.777250101999184,0.9671462340187437,0.6989100817438693,0.20007888545545333,0.4908234
13,0.6369209809264306,0.7678743370053039,0.7678743370053038,0.9684054028987731,0.6369209809264306,0.1854843797886482,0.5166161
14,0.6478201634877384,0.7509343125254998,0.7509343125254998,0.9663554539582175,0.6478201634877384,0.17496352227592582,0.49264807
15,0.5674386920980926,0.7095308037535699,0.70953080375357,0.9650735974172955,0.5674386920980926,0.14193687389601758,0.5026635
16,0.6859673024523161,0.7367523459812322,0.7367523459812322,0.9638611369116348,0.6859673024523161,0.16966492451671897,0.47080848
17,0.6737057220708447,0.7642676458588331,0.7642676458588331,0.96675392671617,0.6737057220708447,0.18717498586005824,0.47010747
18,0.6532697547683923,0.7650183598531212,0.7650183598531212,0.967520691892614,0.6532697547683923,0.18520063904370732,0.44163328
19,0.47956403269754766,0.6755446756425949,0.6755446756425949,0.9648717359162104,0.47956403269754766,0.11884171117275981,0.41724384
20,0.6410081743869209,0.758702570379437,0.758702570379437,0.967350777141211,0.6410081743869209,0.17961204664671063,0.4746212
21,0.7595367847411444,0.7972011423908609,0.7972011423908608,0.967212038929165,0.7595367847411444,0.22844178026106873,0.4075538
22,0.670299727520436,0.7512362301101592,0.751236230110159,0.9656488540065659,0.6702997275204361,0.17770250720679168,0.3922983
23,0.728882833787466,0.7814116687066504,0.7814116687066506,0.9666506540703035,0.728882833787466,0.20896543474164594,0.41990826
24,0.7438692098092643,0.800407996736026,0.8004079967360261,0.9678819178956575,0.7438692098092643,0.2263227691700565,0.38509932
25,0.7016348773841962,0.6658833129334965,0.6658833129334966,0.9572281122423251,0.7016348773841962,0.12141269336098587,0.34510514
26,0.7247956403269755,0.7905834353325174,0.7905834353325172,0.9675617219073648,0.7247956403269755,0.21460889586087287,0.35208786
27,0.720708446866485,0.7772011423908609,0.7772011423908608,0.9665070288479235,0.720708446866485,0.20418635847839528,0.38646692
28,0.8010899182561307,0.8186046511627907,0.8186046511627908,0.9680693665401294,0.8010899182561307,0.25994983257180565,0.3322854
29,0.7520435967302452,0.7369563443492452,0.7369563443492452,0.9623433576913997,0.7520435967302452,0.18198087157017476,0.34628016
30,0.6341961852861036,0.7439167686658507,0.7439167686658507,0.9661451337452509,0.6341961852861036,0.16889542709401342,0.37858462
31,0.8317438692098093,0.8005630354957161,0.8005630354957161,0.9661857839562051,0.8317438692098093,0.2616356577302942,0.33730355
32,0.7411444141689373,0.7877274581803346,0.7877274581803346,0.9668702844820872,0.7411444141689373,0.21644289327795757,0.32782146
33,0.7677111716621253,0.8014116687066504,0.8014116687066504,0.9673699484538365,0.7677111716621253,0.23411523967307818,0.33736432
34,0.7970027247956403,0.816499388004896,0.8164993880048961,0.967977938464431,0.7970027247956403,0.2565238986324669,0.30525744
35,0.8010899182561307,0.762219502243982,0.762219502243982,0.963560334614025,0.8010899182561307,0.21641620159384475,0.2973949
36,0.723433242506812,0.8011587107303142,0.8011587107303142,0.9685271780798725,0.723433242506812,0.22183350305737642,0.31085825
37,0.8010899182561307,0.7960505915952671,0.7960505915952671,0.9662598791456906,0.8010899182561307,0.24264441301851433,0.30657747
38,0.7901907356948229,0.7791595267237863,0.7791595267237863,0.9650912994094695,0.7901907356948229,0.22528375680372922,0.34560946
39,0.797683923705722,0.8055732354141167,0.8055732354141167,0.967084486896022,0.797683923705722,0.24848572864756754,0.27378312
40,0.8017711171662125,0.8189555283557732,0.8189555283557732,0.9680847926496976,0.8017711171662125,0.2605288704054402,0.3001133
41,0.8487738419618529,0.8093349653202775,0.8093349653202775,0.9667167306053427,0.8487738419618529,0.2797720967513071,0.28848937
42,0.7615803814713896,0.80953080375357,0.8095308037535699,0.9681949370884112,0.7615803814713896,0.23812131442513804,0.2972013
43,0.7731607629427792,0.7591105671154631,0.7591105671154631,0.9637711784947739,0.7731607629427792,0.20427374643765842,0.28039354
44,0.8092643051771117,0.7664300285597715,0.7664300285597716,0.9637808630088258,0.8092643051771117,0.2231063736165327,0.33508617
45,0.7411444141689373,0.810281517747858,0.8102815177478581,0.9688030394840063,0.7411444141689373,0.2327160340867924,0.30359071
46,0.8440054495912807,0.8068788249694003,0.8068788249694002,0.9665614457635915,0.8440054495912807,0.27445523586248527,0.27221018
47,0.8555858310626703,0.8241207670338637,0.8241207670338638,0.9678136357722283,0.8555858310626703,0.2970812989551111,0.2682731
48,0.8446866485013624,0.8185067319461444,0.8185067319461445,0.9674544281818301,0.8446866485013624,0.28440804174421525,0.25995332
49,0.7895095367847411,0.8239167686658506,0.8239167686658506,0.968732714257945,0.7895095367847411,0.2589471160929016,0.32464793
50,0.8589918256130791,0.825875152998776,0.8258751529987761,0.9679329090910749,0.8589918256130791,0.30127956518164883,0.30225837
51,0.7779291553133515,0.8179518563851489,0.8179518563851489,0.9685019162507462,0.7779291553133515,0.24994352075321183,0.2787743
52,0.8385558583106267,0.8153488372093023,0.8153488372093023,0.9672655478975115,0.8385558583106267,0.27774010158719475,0.27435285
53,0.8773841961852861,0.8015177478580171,0.8015177478580171,0.9660921765377024,0.8773841961852861,0.29704837911318893,0.23912103
54,0.8780653950953679,0.8356997144022847,0.8356997144022847,0.9686786824980742,0.8780653950953679,0.3272909575486835,0.22343081
55,0.8317438692098093,0.8231170950632395,0.8231170950632396,0.9679461594253814,0.8317438692098093,0.279675321849426,0.26832923
56,0.8685286103542235,0.8307874337005303,0.8307874337005303,0.9682877534184936,0.8685286103542235,0.31371653174879466,0.24753788
57,0.8453678474114441,0.8301346389228886,0.8301346389228887,0.9683479237328678,0.8453678474114441,0.2943313676323103,0.25607783
58,0.8514986376021798,0.822015503875969,0.822015503875969,0.9676751179497601,0.8514986376021798,0.2921980116881068,0.23753339
59,0.8801089918256131,0.7465361077111383,0.7465361077111383,0.9619630215079829,0.8801089918256131,0.250526111909795,0.37798148
60,0.8331062670299727,0.8238188494492045,0.8238188494492045,0.9679845474523455,0.8331062670299727,0.281075983627805,0.2872023
61,0.832425068119891,0.8121909424724603,0.8121909424724603,0.96708484212129,0.832425068119891,0.2713689997104543,0.25247934
62,0.8549046321525886,0.8237698898408812,0.8237698898408813,0.9677902097238177,0.8549046321525886,0.2962559482319122,0.239557
63,0.8024523160762943,0.8080293757649939,0.8080293757649939,0.9671956424657863,0.8024523160762943,0.2524622790726799,0.25760743
64,0.8828337874659401,0.838155854753162,0.838155854753162,0.9688902178882132,0.8828337874659401,0.33456667355370673,0.24921687
65,0.853542234332425,0.8230681354549163,0.8230681354549164,0.9677437708390655,0.853542234332425,0.29461915297000524,0.23079824
66,0.8692098092643051,0.7973072215422277,0.7973072215422277,0.9657450387801579,0.8692098092643051,0.2858039636046119,0.244994
67,0.7895095367847411,0.8239167686658506,0.8239167686658506,0.968732714257945,0.7895095367847411,0.2589471160929016,0.20486091
68,0.8474114441416893,0.8311872705018359,0.831187270501836,0.9684119341316041,0.8474114441416893,0.2966628343329432,0.23207247
69,0.7895095367847411,0.8239167686658506,0.8239167686658506,0.968732714257945,0.7895095367847411,0.2589471160929016,0.34373876
70,0.8072207084468664,0.8217625458996328,0.8217625458996328,0.9682102491334976,0.8072207084468664,0.2652472751416473,0.3011196
71,0.8440054495912807,0.8294328845369237,0.8294328845369238,0.9683058349154909,0.8440054495912807,0.292797464802516,0.23777361
72,0.8569482288828338,0.8248225214198286,0.8248225214198287,0.9678609105870096,0.8569482288828338,0.2987461515537434,0.23165007
73,0.7867847411444142,0.8225132598939209,0.8225132598939208,0.9686772741377135,0.7867847411444142,0.2567774335024725,0.23587905
74,0.8971389645776566,0.8229702162382702,0.82297021623827,0.9679190004036734,0.8971389645776566,0.33866273057257384,0.20485288
75,0.9005449591280654,0.8134475724194206,0.8134475724194206,0.9672719529058181,0.9005449591280654,0.33467431744759696,0.18864363
76,0.8869209809264306,0.828984088127295,0.8289840881272951,0.9682332559250197,0.8869209809264306,0.33126867785226727,0.19630817
77,0.7459128065395095,0.8014606283149734,0.8014606283149734,0.967917169295754,0.7459128065395095,0.22763590222367422,0.1977368
78,0.7806539509536785,0.8193553651570787,0.8193553651570787,0.9685551231049027,0.7806539509536785,0.2520119216310567,0.2693143
79,0.8583106267029973,0.8368013055895553,0.8368013055895553,0.9687728291734957,0.8583106267029973,0.30976329302335665,0.2129463
80,0.8106267029972752,0.8235169318645451,0.8235169318645451,0.9682906089991301,0.8106267029972752,0.2682769580084359,0.23523414
81,0.8787465940054496,0.8360505915952672,0.8360505915952673,0.9687081951787475,0.8787465940054496,0.3283091889177883,0.21659525
