epoch,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,loss
0,0.5414201183431953,0.589842708611037,0.589842708611037,0.6379365488663301,0.5414201183431953,0.18001824135120276,0.68293357
1,0.5562130177514792,0.6470655444262483,0.6470655444262483,0.7670282958729873,0.5562130177514792,0.3393555660562012,0.5516136
2,0.650887573964497,0.695205088166965,0.695205088166965,0.7380495720018266,0.650887573964497,0.38214552496101895,0.5157856
3,0.5680473372781065,0.6453136306508741,0.6453136306508741,0.732338356131567,0.5680473372781065,0.3141157614893527,0.46891528
4,0.606508875739645,0.6661271280039609,0.6661271280039609,0.7269417070783468,0.606508875739645,0.3369121475520286,0.46284363
5,0.5562130177514792,0.6379251247286438,0.6379251247286438,0.7325110852161807,0.5562130177514792,0.30480789356494586,0.4348794
6,0.621301775147929,0.690444452907796,0.690444452907796,0.7667132251483522,0.621301775147929,0.394591990072192,0.42787334
7,0.6242603550295858,0.6708115930989831,0.6708115930989832,0.7170715748748293,0.6242603550295858,0.33664064274017425,0.41164753
8,0.5710059171597633,0.6567581978139163,0.6567581978139163,0.7650781588252272,0.5710059171597633,0.3506355135706032,0.4068014
9,0.6124260355029586,0.6597669192977111,0.659766919297711,0.707152322837419,0.6124260355029586,0.3158091993042055,0.39841777
10,0.606508875739645,0.678923715580607,0.6789237155806072,0.7606200586743573,0.606508875739645,0.37586507855468965,0.38956776
11,0.6301775147928994,0.6955288113645886,0.6955288113645886,0.7653374291026113,0.6301775147928994,0.40012855142167325,0.38375217
12,0.5650887573964497,0.646665651064478,0.646665651064478,0.7428162425926289,0.5650887573964497,0.32287280461564694,0.39175943
13,0.5118343195266272,0.6161595003237232,0.6161595003237232,0.7701487683075244,0.5118343195266272,0.2995633752685205,0.40037274
14,0.6982248520710059,0.7448680351906158,0.7448680351906158,0.7863773603798913,0.6982248520710059,0.47821845491476456,0.37781397
15,0.6715976331360947,0.7223026240621548,0.7223026240621548,0.7703487710514338,0.6715976331360947,0.43812072055170503,0.37361005
16,0.6272189349112426,0.7023650835967552,0.7023650835967552,0.7913213989815211,0.6272189349112426,0.42635521623874933,0.35353956
17,0.7189349112426036,0.7609970674486803,0.7609970674486803,0.7959522441828152,0.7189349112426036,0.5060647230328462,0.3479329
18,0.6982248520710059,0.7485242030696576,0.7485242030696576,0.7941512028013459,0.6982248520710059,0.48777381955911103,0.34710145
19,0.7248520710059172,0.7674334463190768,0.7674334463190768,0.8022559595220182,0.7248520710059172,0.5185446498083534,0.34328544
20,0.6982248520710059,0.7521803709486994,0.7521803709486994,0.8024402550341727,0.6982248520710059,0.4977323044225092,0.33716446
21,0.7455621301775148,0.7853905625166622,0.7853905625166622,0.8153737312229825,0.7455621301775148,0.5511478517023173,0.3393951
22,0.6745562130177515,0.7374033591042388,0.7374033591042388,0.8024787217268944,0.6745562130177515,0.4784651821174744,0.358893
23,0.650887573964497,0.7134859275621739,0.7134859275621739,0.7787522164833681,0.650887573964497,0.432036509608378,0.3423717
24,0.6449704142011834,0.714361884449861,0.7143618844498609,0.7917802303136595,0.6449704142011834,0.4418778530306712,0.32262808
25,0.742603550295858,0.790398750809308,0.790398750809308,0.8288132807363577,0.742603550295858,0.5652631555775872,0.3273199
26,0.7455621301775148,0.7872186464561831,0.787218646456183,0.8188664604290863,0.7455621301775148,0.5555073735834107,0.31316063
27,0.7662721893491125,0.7960353429561641,0.7960353429561641,0.8161639820293667,0.7662721893491125,0.5681751955706172,0.30304706
28,0.7071005917159763,0.7609208972845336,0.7609208972845336,0.8103066681838873,0.7071005917159763,0.5142307789103532,0.30363947
29,0.7514792899408284,0.736984423201432,0.7369844232014321,0.7556158808394945,0.7514792899408284,0.4677398269680682,0.36627376
30,0.6597633136094675,0.7313668735956126,0.7313668735956127,0.8135216436383795,0.6597633136094675,0.4781418975766254,0.3329296
31,0.7869822485207101,0.8085082073351868,0.8085082073351868,0.8222070207841662,0.7869822485207101,0.5917717735641026,0.30012932
32,0.7899408284023669,0.7943595993449366,0.7943595993449365,0.8053975929453406,0.7899408284023669,0.5697754183032612,0.308097
33,0.7248520710059172,0.7692615302585977,0.7692615302585977,0.8058856095150785,0.7248520710059172,0.5230637818473637,0.2857029
34,0.727810650887574,0.7715656777240355,0.7715656777240355,0.8072192107695068,0.727810650887574,0.527038211097095,0.29039392
35,0.727810650887574,0.7715656777240355,0.7715656777240355,0.8072192107695068,0.727810650887574,0.527038211097095,0.2909054
36,0.7130177514792899,0.7655291922154093,0.7655291922154092,0.8126772406085326,0.7130177514792899,0.5218482678049603,0.27191257
37,0.7928994082840237,0.7655863198385193,0.7655863198385192,0.7901166030613674,0.7928994082840237,0.5422303604230969,0.2722387
38,0.7840236686390533,0.8116883116883117,0.8116883116883118,0.828414801354862,0.7840236686390533,0.5977984667466573,0.2788674
39,0.7751479289940828,0.7883231138363103,0.7883231138363104,0.8013694194636805,0.7751479289940828,0.5542974666824476,0.2675703
40,0.7633136094674556,0.7919031115512054,0.7919031115512054,0.8117382758817397,0.7633136094674556,0.5601166021694339,0.26425132
41,0.6923076923076923,0.7457439920783029,0.7457439920783029,0.7957505570724666,0.6923076923076923,0.4850287237463174,0.26504025
42,0.6982248520710059,0.7521803709486994,0.7521803709486994,0.8024402550341727,0.6982248520710059,0.4977323044225092,0.27791965
43,0.7662721893491125,0.7942072590166431,0.7942072590166432,0.8133202034428018,0.7662721893491125,0.5644290832887482,0.27806816
44,0.7603550295857988,0.7768023765091214,0.7768023765091214,0.7922460967332762,0.7603550295857988,0.5312617163781354,0.25916183
45,0.7988165680473372,0.8122405453783753,0.8122405453783754,0.8225699018604685,0.7988165680473372,0.6008283970824336,0.2650209
46,0.7751479289940828,0.8066039532315192,0.8066039532315192,0.826636375924965,0.7751479289940828,0.5886141887742369,0.25911963
47,0.8017751479289941,0.7926076855695624,0.7926076855695624,0.8058460400546199,0.8017751479289941,0.5766800575636029,0.25112814
48,0.7396449704142012,0.775298015767224,0.7752980157672239,0.8025807220377356,0.7396449704142012,0.5303029576735139,0.23134731
49,0.7603550295857988,0.7859427962067258,0.7859427962067258,0.8046193304938483,0.7603550295857988,0.5484201965217379,0.24483645
