epoch,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,loss
0,0.9385321100917431,0.8601965088324448,0.8601965088324448,0.9757681221962942,0.9385321100917431,0.4245030519221986,0.9821961
1,0.9100917431192661,0.8456151353611372,0.8456151353611372,0.9738436254358486,0.9100917431192661,0.3524396485384359,0.8319752
2,0.9091743119266055,0.845144768474966,0.845144768474966,0.9737971083898648,0.9091743119266055,0.3505923782583915,0.78454006
3,0.9458715596330275,0.8639594439218146,0.8639594439218145,0.9764996358780221,0.9458715596330275,0.449747532167016,0.75768584
4,0.9009174311926605,0.840911466499425,0.840911466499425,0.9734074306673826,0.9009174311926605,0.33493021338174267,0.7394244
5,0.9220183486238532,0.851729904881363,0.851729904881363,0.974520711704198,0.9220183486238532,0.3787653195102895,0.73699564
6,0.9137614678899083,0.8474966029058222,0.8474966029058221,0.9740369778077043,0.9137614678899083,0.36006534216085523,0.71524686
7,0.918348623853211,0.8498484373366781,0.8498484373366781,0.9742966635221971,0.918348623853211,0.3701717919224677,0.6903682
8,0.9036697247706422,0.8423225671579387,0.8423225671579386,0.9735318736404047,0.9036697247706422,0.3399676163235044,0.68279576
9,0.865137614678899,0.8045190063064005,0.8045190063064005,0.9709852520469567,0.865137614678899,0.26748008242188376,0.6664284
10,0.8954128440366973,0.8200411135500505,0.8200411135500505,0.972041351728916,0.8954128440366973,0.31007680380088026,0.655354
11,0.8706422018348624,0.8253893592557751,0.8253893592557751,0.9722990106371242,0.8706422018348624,0.28883253998201935,0.65792805
12,0.844954128440367,0.8302672380753284,0.8302672380753284,0.9727652510168217,0.844954128440367,0.2728998627463451,0.64403546
13,0.9293577981651376,0.8193965367060381,0.8193965367060382,0.9727913022994878,0.9293577981651376,0.3644462751363036,0.6624643
14,0.8779816513761468,0.8111041427127974,0.8111041427127974,0.9713910228282102,0.8779816513761468,0.2839369279913382,0.6028688
15,0.8275229357798165,0.8574265705027699,0.8574265705027699,0.9747529616377352,0.8275229357798165,0.2822306960570792,0.59803116
16,0.8954128440366973,0.7839448102853559,0.7839448102853559,0.9697777380798391,0.8954128440366973,0.27896303070719114,0.5809228
17,0.791743119266055,0.802985958677398,0.8029859586773981,0.971699009467287,0.791743119266055,0.22595445981415557,0.5302047
18,0.936697247706422,0.8592557750601024,0.8592557750601024,0.9756055410655333,0.936697247706422,0.4187392152310035,0.6354185
19,0.8678899082568807,0.8420264102296087,0.8420264102296088,0.9733653535746534,0.8678899082568807,0.29965212180051637,0.5966804
20,0.9018348623853211,0.8413818333855962,0.8413818333855962,0.9734483467966971,0.9018348623853211,0.33659008788379396,0.59353596
21,0.8990825688073395,0.8219225810947354,0.8219225810947354,0.9721975331382016,0.8990825688073395,0.3162744858235588,0.5298746
22,0.8532110091743119,0.816452388418522,0.816452388418522,0.9718068882538727,0.8532110091743119,0.26795219342729304,0.51932234
23,0.8339449541284404,0.8065746838089265,0.8065746838089265,0.9713381917017777,0.8339449541284405,0.24815212808869355,0.48808864
24,0.9192660550458716,0.7961743493258074,0.7961743493258073,0.9709870350373734,0.9192660550458716,0.3233444877313442,0.4461189
25,0.8440366972477065,0.8478450228215044,0.8478450228215045,0.9739142324750567,0.8440366972477065,0.28560841955397653,0.49819097
26,0.8853211009174312,0.8148670778021672,0.8148670778021672,0.9716485018419013,0.8853211009174312,0.29433895673157,0.44626558
27,0.8935779816513761,0.8010522281453608,0.8010522281453608,0.9708336080728485,0.8935779816513761,0.2916791272376578,0.45686308
28,0.8825688073394495,0.8134559771436536,0.8134559771436536,0.9715494514603554,0.8825688073394495,0.2903436973972323,0.46721247
29,0.8018348623853211,0.8081599944252813,0.8081599944252815,0.9718784305003176,0.8018348623853211,0.2336610888305098,0.51374835
30,0.9165137614678899,0.8489077035643358,0.8489077035643358,0.9741902287033948,0.9165137614678899,0.36604846207491193,0.60869336
31,0.863302752293578,0.7855301209017107,0.7855301209017108,0.9697818018151327,0.863302752293578,0.2508008324310455,0.4951756
32,0.8889908256880734,0.7987003937145047,0.7987003937145047,0.970650951297271,0.8889908256880734,0.2846063495290834,0.41696915
33,0.9119266055045872,0.8104595658687851,0.8104595658687851,0.9716911232703364,0.9119266055045872,0.3243507512014694,0.38221374
34,0.9504587155963303,0.8121668234556287,0.8121668234556286,0.9737603703925851,0.9504587155963303,0.4158241980293555,0.34420955
35,0.9165137614678899,0.8128114002996412,0.8128114002996413,0.9719469030415716,0.9165137614678899,0.3338739415393426,0.32382163
36,0.8366972477064221,0.7899376328350929,0.7899376328350929,0.9702295878118096,0.8366972477064221,0.23707544223224866,0.3653858
37,0.908256880733945,0.8266262499564475,0.8266262499564475,0.9726262285385163,0.908256880733945,0.33307580878306037,0.4043931
38,0.8899082568807339,0.8172189122330232,0.8172189122330232,0.9718209273146917,0.8899082568807339,0.3012699339197017,0.44928083
39,0.863302752293578,0.803578272534058,0.803578272534058,0.9709312058420331,0.863302752293578,0.26528805764265184,0.5382487
40,0.9220183486238532,0.8336817532490157,0.8336817532490157,0.9734029321257951,0.9220183486238532,0.362611935390121,0.39643964
41,0.8963302752293578,0.8024633288038745,0.8024633288038745,0.9709484258209119,0.8963302752293578,0.29610915281288475,0.41620108
42,0.8926605504587156,0.8366781645238842,0.8366781645238841,0.9730622334896339,0.8926605504587156,0.32079215624630036,0.39735773
