epoch,accuracy_score,balanced_accuracy,roc_score,precision,recall,loss
0,0.14344262295081966,0.531390134529148,0.531390134529148,0.9217925873129009,0.14344262295081966,1.3963742
1,0.10655737704918032,0.5112107623318386,0.5112107623318385,0.9214966732972083,0.10655737704918032,1.4835782
2,0.13114754098360656,0.5246636771300448,0.5246636771300448,0.9216914092732006,0.13114754098360656,1.3464841
3,0.13524590163934427,0.5269058295964125,0.5269058295964126,0.9217248445449406,0.13524590163934427,1.2400751
4,0.15163934426229508,0.5358744394618834,0.5358744394618834,0.9218615185504745,0.15163934426229508,1.2484299
5,0.11065573770491803,0.5134529147982063,0.5134529147982063,0.9215284474445515,0.11065573770491803,1.1868546
6,0.11885245901639344,0.5179372197309418,0.5179372197309418,0.9215928035565435,0.11885245901639344,1.1814183
7,0.11065573770491803,0.5134529147982063,0.5134529147982063,0.9215284474445515,0.11065573770491803,1.1685789
8,0.1557377049180328,0.5381165919282511,0.5381165919282511,0.9218964396620206,0.1557377049180328,1.1485032
9,0.1598360655737705,0.5403587443946188,0.5403587443946188,0.9219316698099521,0.1598360655737705,1.13909
10,0.09836065573770492,0.5067264573991032,0.5067264573991032,0.9214339160601319,0.09836065573770492,1.1215186
11,0.11885245901639344,0.5179372197309418,0.5179372197309418,0.9215928035565435,0.11885245901639344,1.121231
12,0.09016393442622951,0.5022421524663677,0.5022421524663677,0.9213721918639951,0.09016393442622951,1.1028335
13,0.1598360655737705,0.5187913730514627,0.5187913730514627,0.8759221311475409,0.1598360655737705,1.1345067
14,0.3360655737704918,0.5936365577621183,0.5936365577621183,0.8949488189253736,0.3360655737704918,1.1109266
15,0.09016393442622951,0.5022421524663677,0.5022421524663677,0.9213721918639951,0.09016393442622951,1.0756071
16,0.12295081967213115,0.5201793721973094,0.5201793721973094,0.921625392396233,0.12295081967213115,1.0960068
17,0.0942622950819672,0.5044843049327354,0.5044843049327354,0.9214029264327327,0.0942622950819672,1.0848163
18,0.10245901639344263,0.5089686098654709,0.5089686098654709,0.9214651639344262,0.10245901639344263,1.1155368
19,0.10245901639344263,0.5089686098654709,0.5089686098654709,0.9214651639344262,0.10245901639344263,1.0837789
20,0.10245901639344263,0.5089686098654709,0.5089686098654709,0.9214651639344262,0.10245901639344263,1.0664603
21,0.09016393442622951,0.5022421524663677,0.5022421524663677,0.9213721918639951,0.09016393442622951,1.0643709
22,0.13524590163934427,0.5269058295964125,0.5269058295964126,0.9217248445449406,0.13524590163934427,1.0703789
23,0.11475409836065574,0.515695067264574,0.5156950672645739,0.9215604897281594,0.11475409836065574,1.0545188
24,0.13934426229508196,0.5291479820627802,0.5291479820627802,0.9217585692995529,0.13934426229508196,1.0457944
25,0.11475409836065574,0.515695067264574,0.5156950672645739,0.9215604897281594,0.11475409836065574,1.0510821
26,0.13934426229508196,0.5075806107196241,0.5075806107196241,0.8605221084782971,0.13934426229508196,1.0492768
27,0.09836065573770492,0.5067264573991032,0.5067264573991032,0.9214339160601319,0.09836065573770492,1.0551502
28,0.12295081967213115,0.5201793721973094,0.5201793721973094,0.921625392396233,0.12295081967213115,1.0516505
29,0.13114754098360656,0.5246636771300448,0.5246636771300448,0.9216914092732006,0.13114754098360656,1.0314113
30,0.09836065573770492,0.5067264573991032,0.5067264573991032,0.9214339160601319,0.09836065573770492,1.0265619
31,0.12295081967213115,0.5201793721973094,0.5201793721973094,0.921625392396233,0.12295081967213115,1.0076995
32,0.10245901639344263,0.5089686098654709,0.5089686098654709,0.9214651639344262,0.10245901639344263,0.99701905
33,0.3319672131147541,0.6129617766389066,0.6129617766389066,0.9086513037464915,0.3319672131147541,0.9981554
34,0.13114754098360656,0.5246636771300448,0.5246636771300448,0.9216914092732006,0.13114754098360656,0.97913533
35,0.09016393442622951,0.4806747811232116,0.4806747811232116,0.6164319887535995,0.09016393442622951,0.9946213
36,0.12704918032786885,0.5224215246636771,0.5224215246636772,0.9216582597730139,0.12704918032786885,1.0239345
37,0.11065573770491803,0.5134529147982063,0.5134529147982063,0.9215284474445515,0.11065573770491803,1.0446105
