epoch,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,loss
0,0.7071391349661282,0.7508412648565079,0.7508412648565079,0.7874554739944881,0.7071391349661282,0.4789944739744308,0.85846025
1,0.7436164669098488,0.78257681901633,0.7825768190163301,0.8109525905294871,0.7436164669098488,0.537116993414164,0.7548423
2,0.7613340281396561,0.7886704029374818,0.7886704029374818,0.8090834353888852,0.7613340281396561,0.5475294300102092,0.71198404
3,0.7800937988535696,0.7488459029857957,0.7488459029857958,0.7775492353968118,0.7800937988535696,0.5048213069549911,0.6923776
4,0.7675872850442939,0.709193521113151,0.709193521113151,0.7615465194470222,0.7675872850442939,0.45837762477175786,0.6796448
5,0.7785304846274101,0.7432457242245627,0.7432457242245628,0.7748100462002914,0.7785304846274101,0.49804363800736146,0.66893125
6,0.7774882751433038,0.7086179824137598,0.7086179824137598,0.7769397019885751,0.7774882751433038,0.48011996742926466,0.6419518
7,0.7842626367899947,0.7406089960382646,0.7406089960382647,0.7792510299064015,0.7842626367899947,0.5048816515401316,0.6215991
8,0.8202188639916623,0.7943841192385738,0.7943841192385737,0.8184995865623798,0.8202188639916623,0.59595213716797,0.6111836
9,0.8097967691505993,0.7585207507971785,0.7585207507971784,0.808074095369682,0.8097967691505993,0.5614680567084519,0.602308
10,0.8285565398645127,0.8220450043482462,0.8220450043482461,0.8345279799179949,0.8285565398645127,0.6300681311306275,0.5968743
11,0.8165711307972903,0.8217738428833703,0.8217738428833703,0.8322657153423096,0.8165711307972903,0.619452770868951,0.58878195
12,0.829077644606566,0.7959597545656585,0.7959597545656586,0.8264293154321436,0.829077644606566,0.611455928410383,0.5715378
13,0.8295987493486191,0.8121702579959416,0.8121702579959416,0.8301911773787963,0.8295987493486191,0.6223143325490568,0.5762988
14,0.8368942157373632,0.814030341095758,0.814030341095758,0.8356245174381236,0.8368942157373632,0.634160313892336,0.5531523
15,0.8191766545075561,0.8208093777176539,0.8208093777176539,0.8316701211472239,0.8191766545075561,0.6201518074500605,0.54420197
16,0.805106826472121,0.7807058653009953,0.7807058653009953,0.8041656270786156,0.805106826472121,0.5643924925355508,0.5455126
17,0.8071912454403335,0.7598530051212677,0.7598530051212677,0.8041507110500365,0.8071912454403335,0.5561151901518234,0.5407866
18,0.7727983324648254,0.6932886027635521,0.6932886027635522,0.7785586505482022,0.7727983324648254,0.4690218784176623,0.5253418
19,0.7623762376237624,0.678021427191033,0.678021427191033,0.7682289386794684,0.7623762376237624,0.4416373264698575,0.5058563
20,0.8160500260552371,0.7680488452990627,0.7680488452990627,0.8141908420462066,0.8160500260552371,0.576888370369644,0.49327916
21,0.8243877019280875,0.8188804473862209,0.8188804473862209,0.8313400550977565,0.8243877019280875,0.6225456076158226,0.48630047
