epoch,accuracy_score,balanced_accuracy,roc_score,precision,recall,loss
0,0.7058823529411765,0.7756156669874193,0.7756156669874195,0.9579444217108148,0.7058823529411765,1.1487845
1,0.9234488315874295,0.7967051569906269,0.7967051569906269,0.959189530911446,0.9234488315874295,0.9323028
2,0.8992747784045125,0.7841423429202752,0.7841423429202752,0.9565315424814993,0.8992747784045125,0.89487195
3,0.8879935535858179,0.7884992337574397,0.7884992337574398,0.9565947729239558,0.8879935535858179,0.8781174
4,0.9339242546333602,0.8021490430877793,0.8021490430877792,0.9607746316336828,0.9339242546333602,0.8659365
5,0.9121676067687349,0.7908425104244627,0.7908425104244627,0.9578138965817989,0.9121676067687349,0.8515472
6,0.9024979854955681,0.8062564596029794,0.8062564596029794,0.9588203143599272,0.9024979854955681,0.8616373
7,0.895245769540693,0.8024876153818739,0.802487615381874,0.9581802608102034,0.895245769540693,0.83829445
8,0.9315068493150684,0.8111122990840729,0.8111122990840729,0.9613382582277502,0.9315068493150684,0.8423971
9,0.8751007252215954,0.8022381410599095,0.8022381410599094,0.9576993533982446,0.8751007252215954,0.8345626
10,0.9508460918614021,0.8109430129370255,0.8109430129370254,0.964361619153728,0.9508460918614021,0.848492
11,0.9379532634971797,0.8144623828361666,0.8144623828361666,0.9624378348872124,0.9379532634971797,0.81314176
12,0.927477840451249,0.7987989593356855,0.7987989593356856,0.9597576865976953,0.927477840451249,0.79898024
13,0.9073327961321515,0.8087690224170498,0.8087690224170498,0.9592863463843365,0.9073327961321515,0.7898617
14,0.927477840451249,0.8090184967390142,0.8090184967390143,0.9607271748369898,0.927477840451249,0.7814945
15,0.911361804995971,0.8210823621654371,0.8210823621654371,0.9606887103131821,0.911361804995971,0.7731562
16,0.9226430298146656,0.8269450087316013,0.8269450087316013,0.9620052466697779,0.9226430298146656,0.74090683
17,0.9170024174053183,0.8342332228518479,0.834233222851848,0.9622927730381217,0.9170024174053183,0.74487764
18,0.9323126510878323,0.8115310595530846,0.8115310595530847,0.9614670127261251,0.9323126510878323,0.73800874
19,0.7566478646253022,0.7611194269218433,0.7611194269218433,0.9547175736205867,0.7566478646253022,0.73494315
20,0.8058017727639001,0.7968833529348872,0.7968833529348871,0.9574677519529764,0.8058017727639001,0.73812383
21,0.7784045124899275,0.7826454969884886,0.7826454969884885,0.9565210501157282,0.7784045124899275,0.73236054
22,0.9105560032232071,0.8206636016964255,0.8206636016964255,0.9606040833675111,0.9105560032232071,0.6966199
23,0.8074133763094279,0.8079404112762394,0.8079404112762394,0.958597893543612,0.8074133763094279,0.71507776
24,0.8485092667203867,0.8190776577925086,0.8190776577925086,0.9592674820245274,0.8485092667203867,0.6456065
25,0.9137792103142627,0.8223386435724723,0.8223386435724722,0.9609494628169178,0.9137792103142627,0.6743662
26,0.7751813053988719,0.770750917709113,0.7707509177091131,0.9553172551973717,0.7751813053988719,0.6400183
27,0.7856567284448026,0.7659752664029367,0.7659752664029367,0.9545863185772958,0.7856567284448026,0.6362489
28,0.8428686543110395,0.8059267971060979,0.8059267971060979,0.9579589445037123,0.8428686543110395,0.59459
29,0.8477034649476228,0.7982198225168395,0.7982198225168395,0.9571597386877804,0.8477034649476228,0.6291604
30,0.8009669621273167,0.7637121779108308,0.7637121779108307,0.9540773271810691,0.8009669621273167,0.58162385
31,0.934730056406124,0.802567803556791,0.802567803556791,0.9609124634779436,0.934730056406124,0.5768748
32,0.7107171635777598,0.7679086923981611,0.767908692398161,0.9568699098846596,0.7107171635777598,0.5818008
33,0.8203062046736502,0.7839819665704408,0.783981966570441,0.9559121610555348,0.8203062046736502,0.6143066
34,0.8477034649476228,0.7880002851135108,0.7880002851135107,0.9561275082027018,0.8477034649476228,0.54367316
35,0.8751007252215954,0.8022381410599095,0.8022381410599094,0.9576993533982446,0.8751007252215954,0.53734964
36,0.8670427074939565,0.7878309989664636,0.7878309989664635,0.9561762919336529,0.8670427074939565,0.54813606
37,0.8195004029008863,0.7937827435047577,0.7937827435047579,0.9569341348654735,0.8195004029008863,0.59107405
38,0.8396454472199839,0.804251755230051,0.8042517552300511,0.9578075077770228,0.8396454472199839,0.60588014
39,0.8742949234488316,0.7813803057842403,0.7813803057842403,0.9556196443973802,0.8742949234488316,0.52019304
40,0.8372280419016922,0.762117324209701,0.762117324209701,0.9535399823280786,0.8372280419016922,0.5119768
41,0.8597904915390814,0.7942816921486867,0.7942816921486867,0.9567731536257503,0.8597904915390814,0.51565284
42,0.8009669621273167,0.7739317153141594,0.7739317153141595,0.9551463907029957,0.8009669621273167,0.6290896
43,0.863013698630137,0.7755176592180761,0.7755176592180762,0.9549156896708222,0.863013698630137,0.5276005
44,0.8533440773569702,0.821590220606579,0.8215902206065789,0.95950911097568,0.8533440773569702,0.7472271
45,0.8775181305398871,0.8341530346769308,0.8341530346769307,0.9608961691746779,0.8775181305398871,0.71215546
46,0.9089443996776793,0.8096065433550732,0.8096065433550733,0.9594496061453102,0.9089443996776793,0.6466514
47,0.8904109589041096,0.8101945899711323,0.8101945899711324,0.9587906170484791,0.8904109589041096,0.6077563
48,0.8807413376309428,0.8256085391496489,0.8256085391496489,0.9600987864720553,0.8807413376309428,0.5232144
49,0.8460918614020951,0.7871627641754874,0.7871627641754874,0.9560460819855765,0.8460918614020951,0.50122106
50,0.8670427074939565,0.7980505363697923,0.7980505363697922,0.9571946830305653,0.8670427074939565,0.4751521
51,0.878323932312651,0.8039131829359565,0.8039131829359564,0.9579134451409954,0.878323932312651,0.44630203
52,0.9000805801772764,0.7845611033892869,0.7845611033892869,0.9566045618150248,0.9000805801772764,0.43201423
53,0.8904109589041096,0.820414127374461,0.820414127374461,0.9597935276166288,0.8904109589041096,0.43272483
54,0.8614020950846092,0.8053387504900389,0.8053387504900389,0.9578871883048956,0.8614020950846092,0.4723214
55,0.8920225624496374,0.7905930361024983,0.7905930361024983,0.9569130316197515,0.8920225624496374,0.47422373
56,0.8686543110394843,0.7886685199044869,0.788668519904487,0.956275000380663,0.8686543110394843,0.43380487
57,0.887187751813054,0.7983000106917566,0.7983000106917566,0.9575387177873554,0.887187751813054,0.39105347
58,0.8936341659951652,0.7914305570405218,0.7914305570405218,0.9570450127562006,0.8936341659951652,0.3643247
59,0.8525382755842063,0.7905128479275811,0.7905128479275811,0.9563780466546535,0.8525382755842063,0.40901974
60,0.871071716357776,0.7899248013115221,0.7899248013115221,0.9564260205277385,0.871071716357776,0.37904915
61,0.9315068493150684,0.8008927616807442,0.8008927616807441,0.9603761420527535,0.9315068493150684,0.3662096
62,0.7518130539887188,0.7790459389144303,0.7790459389144302,0.9568191258037887,0.7518130539887188,0.49269417
