,aid,teacher_accuracy,teacher_balanced_accuracy,teacher_roc,teacher_precision,teacher_recall,student_accuracy,student_balanced_accuracy,student_roc,student_precision,student_recall
26,855.0,0.9056603773584906,0.5856459330143541,0.5856459330143541,0.8870977590523296,0.9056603773584906,0.8962264150943396,0.5401913875598086,0.5401913875598086,0.8619375907111756,0.8962264150943396
27,856.0,0.9333333333333333,0.9615384615384616,0.9615384615384616,0.9555555555555556,0.9333333333333333,0.9333333333333333,0.9615384615384616,0.9615384615384616,0.9555555555555556,0.9333333333333333
28,872.0,0.9166666666666666,0.5,0.5,0.8402777777777777,0.9166666666666666,0.9166666666666666,0.5,0.5,0.8402777777777777,0.9166666666666666
29,875.0,0.9995789178187943,0.5714285714285714,0.5714285714285714,0.9995790951414422,0.9995789178187943,0.9995789178187943,0.5714285714285714,0.5714285714285714,0.9995790951414422,0.9995789178187943
30,879.0,0.9908675799086758,0.5,0.5,0.9818185609140759,0.9908675799086758,0.9908675799086758,0.5,0.5,0.9818185609140759,0.9908675799086758
31,880.0,0.9967967649597892,0.49993163639678234,0.49993163639678234,0.9938751348889037,0.9967967649597892,0.9967967649597892,0.49993163639678234,0.49993163639678234,0.9938751348889037,0.9967967649597892
32,881.0,0.9949723729404152,0.5695151523066944,0.5695151523066944,0.9944596880740408,0.9949723729404152,0.9949225944546767,0.5608445326750863,0.5608445326750863,0.9946157833501567,0.9949225944546767
33,883.0,0.8905440414507773,0.6812137497337993,0.6812137497337993,0.8875714575467624,0.8905440414507773,0.8801813471502591,0.6470461122176707,0.6470461122176707,0.8761366043900708,0.8801813471502591
34,884.0,0.8796248045857217,0.8546379693672901,0.8546379693672901,0.8785580683191997,0.8796248045857217,0.877019280875456,0.8519217416759204,0.8519217416759203,0.8758691787366919,0.877019280875456
35,885.0,0.987779182469448,0.6054195804195804,0.6054195804195804,0.9849781155220094,0.987779182469448,0.9869363674673409,0.5900543900543901,0.5900543900543901,0.9831701649909345,0.9869363674673409
36,886.0,0.9628490116144912,0.5438702211977591,0.543870221197759,0.958305855466519,0.9628490116144912,0.962464425813399,0.5390625288900668,0.5390625288900668,0.957294301488459,0.962464425813399
37,887.0,0.9846394750577884,0.5142715961989991,0.5142715961989991,0.9789564203557928,0.9846394750577884,0.9846394750577884,0.5166375721718258,0.5166375721718258,0.9787691859483032,0.9846394750577884
38,889.0,0.9999275309805058,0.5,0.5,0.9998550672127705,0.9999275309805058,0.9999275309805058,0.5,0.5,0.9998550672127705,0.9999275309805058
39,891.0,0.8920911528150134,0.7631262370663601,0.7631262370663601,0.8862685975535717,0.8920911528150134,0.8941018766756033,0.7602017233001079,0.7602017233001079,0.8892139542792247,0.8941018766756033
40,892.0,0.9997894736842106,0.5,0.5,0.9995789916897508,0.9997894736842106,0.9997894736842106,0.5,0.5,0.9995789916897508,0.9997894736842106
41,893.0,0.9332980012113871,0.640124845445803,0.640124845445803,0.9292195157124511,0.9332980012113871,0.9317837674136886,0.6256611485094106,0.6256611485094107,0.9291735410271151,0.9317837674136886
42,895.0,0.8292682926829268,0.5882352941176471,0.5882352941176471,0.8595245446125348,0.8292682926829268,0.8292682926829268,0.5882352941176471,0.5882352941176471,0.8595245446125348,0.8292682926829268
43,896.0,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.5,0.5,0.6049382716049383,0.7777777777777778
44,897.0,0.8888888888888888,0.5,0.5,0.7901234567901234,0.8888888888888888,0.8888888888888888,0.5,0.5,0.7901234567901234,0.8888888888888888
45,899.0,0.8632862644415917,0.7373585038731443,0.7373585038731443,0.8590362481383053,0.8632862644415917,0.8600770218228498,0.7272718723919458,0.7272718723919457,0.8564037801248764,0.8600770218228498
46,900.0,0.9994880795670615,0.5,0.5,0.9989764211966529,0.9994880795670615,0.9994880795670615,0.5,0.5,0.9989764211966529,0.9994880795670615
47,902.0,0.9837090031461448,0.5315874136717412,0.5315874136717412,0.9795457807095067,0.9837090031461448,0.9834935137697711,0.5227254016753065,0.5227254016753066,0.9788826842199336,0.9834935137697711
48,903.0,0.9936992840095465,0.514877333165074,0.514877333165074,0.9917006125513775,0.9936992840095465,0.9935083532219571,0.5073666066286553,0.5073666066286553,0.9894736701363123,0.9935083532219571
49,904.0,0.9874369373825305,0.5152671755725191,0.5152671755725191,0.9875948304010775,0.9874369373825305,0.9874369373825305,0.5152671755725191,0.5152671755725191,0.9875948304010775,0.9874369373825305
50,906.0,0.8888888888888888,0.5,0.5,0.7901234567901234,0.8888888888888888,0.8888888888888888,0.5,0.5,0.7901234567901234,0.8888888888888888
51,907.0,0.9047619047619048,0.5,0.5,0.81859410430839,0.9047619047619048,0.9047619047619048,0.5,0.5,0.81859410430839,0.9047619047619048
52,910.0,0.9919137466307277,0.5,0.5,0.9838928807550075,0.9919137466307277,0.9919137466307277,0.5,0.5,0.9838928807550075,0.9919137466307277
53,912.0,0.9927496827986224,0.5182470291649592,0.5182470291649593,0.9910330485956947,0.9927496827986224,0.9927496827986224,0.5182470291649592,0.5182470291649593,0.9910330485956947,0.9927496827986224
54,914.0,0.9809264305177112,0.7212366580787634,0.7212366580787634,0.9782835611544277,0.9809264305177112,0.9816076294277929,0.7215863084284136,0.7215863084284138,0.9790905651235178,0.9816076294277929
55,915.0,0.9488711819389111,0.5826271186440678,0.5826271186440679,0.945610045890786,0.9488711819389111,0.9488711819389111,0.5774246704331449,0.5774246704331449,0.9480896000171013,0.9488711819389111
56,916.0,0.7,0.8125,0.8125,0.8800000000000001,0.7,0.7,0.4375,0.4375,0.6222222222222222,0.7
57,917.0,0.9802631578947368,0.5,0.5,0.9609158587257617,0.9802631578947368,0.9802631578947368,0.5,0.5,0.9609158587257617,0.9802631578947368
58,922.0,0.6666666666666666,0.4,0.4,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5,0.5,0.6944444444444445,0.8333333333333334
59,924.0,0.991590181430096,0.5335892383233771,0.5335892383233771,0.9902188721765892,0.991590181430096,0.991590181430096,0.5264423076923077,0.5264423076923077,0.991660939705413,0.991590181430096
60,925.0,0.9994392373628134,0.5,0.5,0.9988787891803621,0.9994392373628134,0.9994392373628134,0.5,0.5,0.9988787891803621,0.9994392373628134
61,926.0,0.9942794878779624,0.5,0.5,0.9885917000148632,0.9942794878779624,0.9942794878779624,0.5,0.5,0.9885917000148632,0.9942794878779624
62,927.0,0.9993804213135068,0.5,0.5,0.9987612265047623,0.9993804213135068,0.9993804213135068,0.5,0.5,0.9987612265047623,0.9993804213135068
63,928.0,0.9852941176470589,0.5,0.5,0.9708044982698962,0.9852941176470589,0.9852941176470589,0.5,0.5,0.9708044982698962,0.9852941176470589
64,930.0,0.9973118279569892,0.5,0.5,0.9946308821829113,0.9973118279569892,0.9973118279569892,0.5,0.5,0.9946308821829113,0.9973118279569892
65,931.0,0.75,0.8333333333333333,0.8333333333333334,0.875,0.75,0.5,0.6666666666666666,0.6666666666666667,0.8333333333333334,0.5
66,933.0,0.9491525423728814,0.625,0.625,0.9517825832846288,0.9491525423728814,0.9322033898305084,0.615909090909091,0.615909090909091,0.9170383586083853,0.9322033898305084
67,934.0,0.625,0.5,0.5,0.390625,0.625,0.625,0.5,0.5,0.390625,0.625
68,935.0,0.6666666666666666,0.5,0.5,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.5,0.5,0.4444444444444444,0.6666666666666666
69,938.0,0.974308300395257,0.5502805221921555,0.5502805221921554,0.9690650326868916,0.974308300395257,0.9742259552042161,0.5458875914272318,0.5458875914272318,0.9693703986290968,0.9742259552042161
70,939.0,0.6,0.5555555555555556,0.5555555555555556,0.7684210526315789,0.6,0.6,0.5555555555555556,0.5555555555555556,0.7684210526315789,0.6
71,942.0,0.75,0.5,0.5,0.5625,0.75,1.0,1.0,1.0,1.0,1.0
72,943.0,0.9191176470588235,0.8354037267080745,0.8354037267080746,0.9176597363083164,0.9191176470588235,0.9264705882352942,0.8202898550724638,0.8202898550724637,0.9230103806228374,0.9264705882352942
73,944.0,0.9207317073170732,0.7812151616499443,0.7812151616499443,0.918381986941118,0.9207317073170732,0.9024390243902439,0.7391304347826086,0.7391304347826088,0.896362063282795,0.9024390243902439
74,945.0,0.9954337899543378,0.75,0.75,0.9954547358719786,0.9954337899543378,0.9954337899543378,0.75,0.75,0.9954547358719786,0.9954337899543378
75,949.0,0.4827586206896552,0.45669934640522875,0.45669934640522886,0.4713372000635627,0.4827586206896552,0.5172413793103449,0.4738562091503268,0.47385620915032683,0.4841572220882566,0.5172413793103449
76,958.0,0.9716981132075472,0.5,0.5,0.9441972232111071,0.9716981132075472,0.9716981132075472,0.5,0.5,0.9441972232111071,0.9716981132075472
77,959.0,0.990909090909091,0.5,0.5,0.9819008264462811,0.990909090909091,0.990909090909091,0.5,0.5,0.9819008264462811,0.990909090909091
78,995.0,0.9888678351492184,0.4998802681992337,0.4998802681992337,0.9783255341348344,0.9888678351492184,0.9888678351492184,0.4998802681992337,0.4998802681992337,0.9783255341348344,0.9888678351492184
79,997.0,0.9955357142857143,0.5,0.5,0.9910913584183673,0.9955357142857143,0.9955357142857143,0.5,0.5,0.9910913584183673,0.9955357142857143
80,998.0,0.9955156950672646,0.5,0.5,0.9910514991252589,0.9955156950672646,0.9955156950672646,0.5,0.5,0.9910514991252589,0.9955156950672646
81,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82,1017.0,0.9166666666666666,0.95,0.9500000000000001,0.9444444444444445,0.9166666666666666,0.8333333333333334,0.9,0.9,0.9166666666666666,0.8333333333333334
83,1026.0,0.7833333333333333,0.5,0.5,0.613611111111111,0.7833333333333333,0.7833333333333333,0.5,0.5,0.613611111111111,0.7833333333333333
84,1028.0,0.8125,0.8125,0.8125,0.8636363636363636,0.8125,0.8125,0.8125,0.8125,0.8636363636363636,0.8125
85,1030.0,0.9067355839121305,0.5491232627836404,0.5491232627836403,0.893791087513743,0.9067355839121305,0.9070263285414311,0.5485689193036309,0.548568919303631,0.8960766707425568,0.9070263285414311
86,1056.0,0.7415730337078652,0.7377551020408163,0.7377551020408162,0.7411005473926823,0.7415730337078652,0.7528089887640449,0.7479591836734694,0.7479591836734694,0.7521828364698925,0.7528089887640449
87,1058.0,0.875,0.5,0.5,0.765625,0.875,0.875,0.5,0.5,0.765625,0.875
88,1060.0,0.9705882352941176,0.5,0.5,0.9420415224913495,0.9705882352941176,0.9705882352941176,0.5,0.5,0.9420415224913495,0.9705882352941176
89,1068.0,0.8571428571428571,0.5,0.5,0.7346938775510203,0.8571428571428571,0.8571428571428571,0.5,0.5,0.7346938775510203,0.8571428571428571
90,1192.0,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.5
91,1215.0,0.87,0.85,0.85,0.8740841248303934,0.87,0.87,0.8416666666666666,0.8416666666666667,0.8847984458474989,0.87
92,1221.0,0.8461538461538461,0.6666666666666666,0.6666666666666666,0.8717948717948718,0.8461538461538461,0.8461538461538461,0.6666666666666666,0.6666666666666666,0.8717948717948718,0.8461538461538461
93,1223.0,0.9230769230769231,0.9583333333333333,0.9583333333333333,0.9615384615384616,0.9230769230769231,0.9230769230769231,0.9583333333333333,0.9583333333333333,0.9615384615384616,0.9230769230769231
94,1241.0,0.6598360655737705,0.5511141222523337,0.5511141222523336,0.6221513744678391,0.6598360655737705,0.6762295081967213,0.5484040951520626,0.5484040951520626,0.6465927892073545,0.6762295081967213
95,1252.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
96,1253.0,0.9444444444444444,0.5,0.5,0.8919753086419752,0.9444444444444444,0.9444444444444444,0.5,0.5,0.8919753086419752,0.9444444444444444
97,1272.0,0.6363636363636364,0.5047619047619047,0.5047619047619049,0.5725677830940988,0.6363636363636364,0.7727272727272727,0.6428571428571428,0.6428571428571428,0.8295454545454546,0.7727272727272727
98,1275.0,0.8723404255319149,0.5709684840119622,0.5709684840119623,0.8636437623532147,0.8723404255319149,0.8776595744680851,0.5894870025304808,0.5894870025304807,0.872545008183306,0.8776595744680851
99,1277.0,0.9,0.5,0.5,0.8099999999999999,0.9,0.9,0.5,0.5,0.8099999999999999,0.9
100,1278.0,0.9,0.5,0.5,0.8099999999999999,0.9,0.9,0.5,0.5,0.8099999999999999,0.9
101,1279.0,0.7272727272727273,0.65625,0.65625,0.7272727272727273,0.7272727272727273,0.7727272727272727,0.6354166666666666,0.6354166666666667,0.7559808612440192,0.7727272727272727
102,1284.0,0.8333333333333334,0.5,0.5,0.6944444444444444,0.8333333333333334,0.8333333333333334,0.5,0.5,0.6944444444444444,0.8333333333333334
103,1288.0,0.9047619047619048,0.4962686567164179,0.4962686567164179,0.8303979125896934,0.9047619047619048,0.9047619047619048,0.4962686567164179,0.4962686567164179,0.8303979125896934,0.9047619047619048
104,1319.0,0.9420289855072463,0.5,0.5,0.8874186095358119,0.9420289855072463,0.9420289855072463,0.5,0.5,0.8874186095358119,0.9420289855072463
105,1320.0,0.9050632911392406,0.5867077464788732,0.5867077464788732,0.883130636220733,0.9050632911392406,0.8987341772151899,0.5554577464788732,0.5554577464788732,0.8676639815880323,0.8987341772151899
106,1323.0,0.9420289855072463,0.5,0.5,0.8874186095358119,0.9420289855072463,0.9420289855072463,0.5,0.5,0.8874186095358119,0.9420289855072463
107,1324.0,0.9873417721518988,0.4968152866242038,0.4968152866242038,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.4968152866242038,0.4968152866242038,0.9873417721518988,0.9873417721518988
108,1327.0,0.9936708860759493,0.5,0.5,0.9873818298349623,0.9936708860759493,0.9936708860759493,0.5,0.5,0.9873818298349623,0.9936708860759493
109,1328.0,0.9810126582278481,0.4967948717948718,0.4967948717948718,0.9747641699588809,0.9810126582278481,0.9810126582278481,0.4967948717948718,0.4967948717948718,0.9747641699588809,0.9810126582278481
110,1330.0,0.9873417721518988,0.5,0.5,0.974843775036052,0.9873417721518988,0.9873417721518988,0.5,0.5,0.974843775036052,0.9873417721518988
111,1331.0,0.9710144927536232,0.5,0.5,0.9428691451375761,0.9710144927536232,0.9710144927536232,0.5,0.5,0.9428691451375761,0.9710144927536232
112,1333.0,0.9715447154471545,0.5,0.5,0.9438991341132923,0.9715447154471545,0.9715447154471545,0.5,0.5,0.9438991341132923,0.9715447154471545
113,1334.0,0.9796747967479674,0.5,0.5,0.9597627073831714,0.9796747967479674,0.9796747967479674,0.5,0.5,0.9597627073831714,0.9796747967479674
114,1336.0,0.991869918699187,0.5,0.5,0.9838059356203318,0.991869918699187,0.991869918699187,0.5,0.5,0.9838059356203318,0.991869918699187
115,1337.0,0.9878048780487805,0.5,0.5,0.9757584770969661,0.9878048780487805,0.9878048780487805,0.5,0.5,0.9757584770969661,0.9878048780487805
116,1339.0,0.948,0.5,0.5,0.898704,0.948,0.948,0.5,0.5,0.898704,0.948
117,1340.0,0.956,0.4979166666666667,0.4979166666666667,0.9214457831325301,0.956,0.956,0.4979166666666667,0.4979166666666667,0.9214457831325301,0.956
118,1376.0,0.9974660327726428,0.5097434401364271,0.509743440136427,0.9958339686652194,0.9974660327726428,0.9974660327726428,0.5097434401364271,0.509743440136427,0.9958339686652194,0.9974660327726428
119,1379.0,0.9969674595221771,0.5043346010228149,0.5043346010228149,0.9954865174618922,0.9969674595221771,0.9969674595221771,0.5043346010228149,0.5043346010228149,0.9954865174618922,0.9969674595221771
120,1392.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.75,0.75,0.9027777777777778,0.8888888888888888
121,1394.0,0.8,0.5949820788530467,0.5949820788530467,0.7783783783783784,0.8,0.8,0.5949820788530467,0.5949820788530467,0.7783783783783784,0.8
122,1396.0,0.6363636363636364,0.5416666666666666,0.5416666666666666,0.6363636363636364,0.6363636363636364,0.8181818181818182,0.6666666666666666,0.6666666666666666,0.8545454545454546,0.8181818181818182
123,1397.0,0.8181818181818182,0.6705882352941177,0.6705882352941177,0.8022328548644336,0.8181818181818182,0.7272727272727273,0.47058823529411764,0.47058823529411764,0.5887445887445888,0.7272727272727273
124,1398.0,0.3333333333333333,0.44537815126050423,0.4453781512605043,0.5017543859649122,0.3333333333333333,0.375,0.5168067226890756,0.5168067226890756,0.61875,0.375
125,1405.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
126,1409.0,0.9090909090909091,0.5,0.5,0.8264462809917354,0.9090909090909091,0.9090909090909091,0.5,0.5,0.8264462809917354,0.9090909090909091
127,1411.0,0.9565217391304348,0.5,0.5,0.9149338374291116,0.9565217391304348,0.9565217391304348,0.5,0.5,0.9149338374291116,0.9565217391304348
128,1412.0,0.5,0.4,0.4,0.3571428571428571,0.5,0.625,0.5,0.5,0.390625,0.625
129,1414.0,0.75,0.42857142857142855,0.4285714285714286,0.75,0.75,0.875,0.5,0.5,0.765625,0.875
130,1417.0,0.8055555555555556,0.5344947735191637,0.5344947735191637,0.7497316156736447,0.8055555555555556,0.8055555555555556,0.5158188153310105,0.5158188153310105,0.7363612427593471,0.8055555555555556
131,1418.0,0.7747747747747747,0.772690305790501,0.772690305790501,0.7754805496740981,0.7747747747747747,0.7567567567567568,0.7513825634352636,0.7513825634352636,0.7670967134381768,0.7567567567567568
132,1419.0,0.6807228915662651,0.5986352357320099,0.5986352357320099,0.6805331966162523,0.6807228915662651,0.6506024096385542,0.5648263027295285,0.5648263027295285,0.6326008258385656,0.6506024096385542
133,1420.0,0.9454545454545454,0.49760765550239233,0.49760765550239233,0.902283105022831,0.9454545454545454,0.95,0.5,0.5,0.9025,0.95
134,1421.0,0.8841698841698842,0.5161290322580645,0.5161290322580645,0.8976385022896651,0.8841698841698842,0.8803088803088803,0.5,0.5,0.7749437247506746,0.8803088803088803
135,1431.0,0.9508196721311475,0.7083040935672514,0.7083040935672514,0.9481843196527536,0.9508196721311475,0.9508196721311475,0.7083040935672514,0.7083040935672514,0.9481843196527536,0.9508196721311475
136,1435.0,0.9230769230769231,0.75,0.75,0.9294871794871794,0.9230769230769231,0.9230769230769231,0.75,0.75,0.9294871794871794,0.9230769230769231
137,1436.0,0.6666666666666666,0.5,0.5,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.5,0.5,0.4444444444444444,0.6666666666666666
138,1437.0,0.8888888888888888,0.5,0.5,0.7901234567901234,0.8888888888888888,0.8888888888888888,0.5,0.5,0.7901234567901234,0.8888888888888888
139,1445.0,0.9953511899026881,0.5102729780746333,0.5102729780746333,0.9934413985404617,0.9953511899026881,0.9953511899026881,0.5102729780746333,0.5102729780746333,0.9934413985404617,0.9953511899026881
140,1452.0,0.9986085020524594,0.5356968665392579,0.5356968665392579,0.9982798150063947,0.9986085020524594,0.998643289501148,0.5357142857142857,0.5357142857142857,0.9986451303566416,0.998643289501148
141,1454.0,0.9962691259693984,0.5371919567823906,0.5371919567823906,0.9954903050100641,0.9962691259693984,0.9962272060364703,0.5318728078462204,0.5318728078462204,0.9953392310409095,0.9962272060364703
142,1455.0,0.6666666666666666,0.75,0.75,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
143,1457.0,0.9962123164132956,0.503398793681567,0.5033987936815671,0.9937696721846657,0.9962123164132956,0.9962380829683072,0.5034117256079068,0.5034117256079068,0.9943967542745472,0.9962380829683072
144,1458.0,0.9714847068819031,0.5533892439856335,0.5533892439856335,0.9645776679690149,0.9714847068819031,0.9715909090909091,0.5555570529802558,0.5555570529802558,0.9648319604998813,0.9715909090909091
145,1460.0,0.9798857882690218,0.615543820466733,0.615543820466733,0.9783859458942472,0.9798857882690218,0.9790072364922664,0.5937646145127642,0.5937646145127641,0.9778041934563446,0.9790072364922664
146,1461.0,0.9891124793512539,0.5113540177487347,0.5113540177487347,0.9842799710332636,0.9891124793512539,0.9891875657005557,0.5102578386065855,0.5102578386065855,0.9855282908272477,0.9891875657005557
147,1466.0,0.9999432511420707,0.5,0.5,0.9998865055045744,0.9999432511420707,0.9999432511420707,0.5,0.5,0.9998865055045744,0.9999432511420707
148,1468.0,0.9958276811772927,0.5280270611296758,0.5280270611296758,0.9955270520294921,0.9958276811772927,0.9957454679985202,0.5186812667371524,0.5186812667371524,0.995295152473441,0.9957454679985202
149,1469.0,0.9994914392269876,0.5178571428571429,0.5178571428571429,0.9994916978659191,0.9994914392269876,0.9994914392269876,0.5178571428571429,0.5178571428571429,0.9994916978659191,0.9994914392269876
150,1471.0,0.9985248631929574,0.5080526022899168,0.5080526022899167,0.9978131592862386,0.9985248631929574,0.9985248631929574,0.5080526022899168,0.5080526022899167,0.9978131592862386,0.9985248631929574
151,1479.0,0.9972064915814678,0.5067472282283427,0.5067472282283427,0.9962956366695036,0.9972064915814678,0.9971874881228383,0.5067376996999287,0.5067376996999287,0.995826832106082,0.9971874881228383
152,1487.0,0.9997947033463355,0.5,0.5,0.9995894488393869,0.9997947033463355,0.9997947033463355,0.5,0.5,0.9995894488393869,0.9997947033463355
153,1489.0,0.6521739130434783,0.5,0.5,0.42533081285444235,0.6521739130434783,0.6521739130434783,0.5,0.5,0.42533081285444235,0.6521739130434783
154,1491.0,0.7714285714285715,0.6759259259259259,0.6759259259259258,0.7714285714285715,0.7714285714285715,0.8,0.650462962962963,0.6504629629629629,0.78,0.8
155,1492.0,0.8,0.5,0.5,0.6400000000000001,0.8,0.8,0.5,0.5,0.6400000000000001,0.8
156,1512.0,0.875,0.8555555555555556,0.8555555555555555,0.875,0.875,0.8541666666666666,0.8277777777777777,0.8277777777777778,0.8553030303030305,0.8541666666666666
157,1516.0,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.6666666666666666,0.6666666666666666
158,1518.0,0.6666666666666666,0.8,0.8,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.8,0.8,0.8888888888888888,0.6666666666666666
159,1534.0,0.8181818181818182,0.5,0.5,0.6694214876033059,0.8181818181818182,0.8181818181818182,0.5,0.5,0.6694214876033059,0.8181818181818182
160,1535.0,0.717948717948718,0.6458333333333334,0.6458333333333334,0.7494172494172494,0.717948717948718,0.7948717948717948,0.7333333333333334,0.7333333333333334,0.8461538461538461,0.7948717948717948
161,1536.0,0.6666666666666666,0.75,0.75,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.5,0.5,0.1111111111111111,0.3333333333333333
162,1538.0,0.625,0.5,0.5,0.390625,0.625,0.625,0.5,0.5,0.390625,0.625
163,1540.0,0.92,0.5,0.5,0.8464,0.92,0.92,0.5,0.5,0.8464,0.92
164,1541.0,0.8571428571428571,0.75,0.75,0.880952380952381,0.8571428571428571,0.8571428571428571,0.75,0.75,0.880952380952381,0.8571428571428571
165,1558.0,0.7894736842105263,0.7944444444444444,0.7944444444444444,0.8050239234449762,0.7894736842105263,0.7894736842105263,0.7944444444444444,0.7944444444444444,0.8050239234449762,0.7894736842105263
166,1559.0,0.9285714285714286,0.5,0.5,0.8622448979591837,0.9285714285714286,0.9285714285714286,0.5,0.5,0.8622448979591837,0.9285714285714286
167,1562.0,0.7837837837837838,0.5452586206896552,0.5452586206896552,0.7351351351351352,0.7837837837837838,0.8108108108108109,0.5625,0.5625,0.8475975975975976,0.8108108108108109
168,1567.0,0.875,0.5,0.5,0.765625,0.875,0.875,0.5,0.5,0.765625,0.875
