epoch,accuracy_score,balanced_accuracy,roc_score,precision,recall,loss
0,0.9098360655737705,0.4977578475336323,0.4977578475336323,0.8349524387775753,0.9098360655737705,0.5085795
1,0.9057377049180327,0.49551569506726456,0.49551569506726456,0.8346260669286004,0.9057377049180327,0.34726593
2,0.9139344262295082,0.5,0.5,0.8352761354474604,0.9139344262295082,0.30901763
3,0.9057377049180327,0.49551569506726456,0.49551569506726456,0.8346260669286004,0.9057377049180327,0.28149697
4,0.9139344262295082,0.5,0.5,0.8352761354474604,0.9139344262295082,0.26526487
5,0.9139344262295082,0.5,0.5,0.8352761354474604,0.9139344262295082,0.25490025
6,0.930327868852459,0.6599402092675635,0.6599402092675635,0.9195004904021297,0.930327868852459,0.22666717
7,0.9139344262295082,0.5,0.5,0.8352761354474604,0.9139344262295082,0.21702662
8,0.9262295081967213,0.679265428144352,0.679265428144352,0.9154643171036615,0.9262295081967213,0.20684296
9,0.9057377049180327,0.49551569506726456,0.49551569506726456,0.8346260669286004,0.9057377049180327,0.205373
10,0.9139344262295082,0.5,0.5,0.8352761354474604,0.9139344262295082,0.1887699
11,0.9262295081967213,0.6145633141148836,0.6145633141148835,0.9137096216365775,0.9262295081967213,0.19445819
12,0.9344262295081968,0.6621823617339312,0.6621823617339312,0.9264271596326009,0.9344262295081968,0.192991
13,0.930327868852459,0.6815075806107196,0.6815075806107196,0.9200996325607688,0.930327868852459,0.17712821
14,0.9262295081967213,0.7224001708306641,0.7224001708306641,0.9202736630147111,0.9262295081967213,0.17199133
15,0.9098360655737705,0.6702968182788811,0.670296818278881,0.9020960157010012,0.9098360655737705,0.18902493
16,0.9344262295081968,0.6837497330770873,0.6837497330770873,0.9255355212577474,0.9344262295081968,0.1645284
17,0.9344262295081968,0.6837497330770873,0.6837497330770873,0.9255355212577474,0.9344262295081968,0.17133206
18,0.9344262295081968,0.6621823617339312,0.6621823617339312,0.9264271596326009,0.9344262295081968,0.15759327
19,0.9139344262295082,0.7372410847747171,0.7372410847747171,0.9157989957170285,0.9139344262295082,0.15692219
20,0.9385245901639344,0.685991885543455,0.685991885543455,0.9320127504553735,0.9385245901639344,0.15742368
21,0.9098360655737705,0.7565663036515055,0.7565663036515055,0.9176869526162137,0.9098360655737705,0.1531578
22,0.9385245901639344,0.7291266282297673,0.7291266282297673,0.9316999287241625,0.9385245901639344,0.15648778
23,0.930327868852459,0.7030749519538757,0.7030749519538758,0.9215787598004276,0.930327868852459,0.14354894
24,0.930327868852459,0.7246423232970318,0.7246423232970319,0.9236320822548173,0.930327868852459,0.1531071
25,0.9344262295081968,0.7053171044202434,0.7053171044202434,0.9260411719428113,0.9344262295081968,0.1399136
26,0.9344262295081968,0.7053171044202434,0.7053171044202434,0.9260411719428113,0.9344262295081968,0.1474198
27,0.9385245901639344,0.7291266282297673,0.7291266282297673,0.9316999287241625,0.9385245901639344,0.14309375
28,0.9344262295081968,0.7268844757633995,0.7268844757633995,0.927410695110602,0.9344262295081968,0.14507808
29,0.9467213114754098,0.7120435618193466,0.7120435618193466,0.9445250105086171,0.9467213114754098,0.14208782
30,0.930327868852459,0.7462096946401879,0.7462096946401878,0.9260904782629722,0.930327868852459,0.15212546
31,0.9344262295081968,0.7484518471065557,0.7484518471065557,0.9293624866715662,0.9344262295081968,0.13950029
32,0.9385245901639344,0.7722613709160795,0.7722613709160794,0.934915856666183,0.9385245901639344,0.13423073
33,0.9262295081967213,0.7439675421738202,0.7439675421738202,0.9231425558431599,0.9262295081967213,0.13821036
34,0.9426229508196722,0.7313687806961349,0.7313687806961349,0.9366180267819613,0.9426229508196722,0.12430659
35,0.9385245901639344,0.7722613709160795,0.7722613709160794,0.934915856666183,0.9385245901639344,0.1272388
36,0.9057377049180327,0.7327567798419816,0.7327567798419816,0.9118386736214605,0.9057377049180327,0.14144914
37,0.9467213114754098,0.7336109331625027,0.7336109331625027,0.9423226399095533,0.9467213114754098,0.123471014
38,0.9262295081967213,0.7224001708306641,0.7224001708306641,0.9202736630147111,0.9262295081967213,0.13618004
39,0.9180327868852459,0.7610506085842408,0.7610506085842408,0.9216191548169244,0.9180327868852459,0.12579316
40,0.9139344262295082,0.7372410847747171,0.7372410847747171,0.9157989957170285,0.9139344262295082,0.12792975
