,aid,teacher_accuracy,teacher_balanced_accuracy,teacher_roc,teacher_precision,teacher_recall,student_accuracy,student_balanced_accuracy,student_roc,student_precision,student_recall
46,900,0.9994880795670615,0.5,0.5,0.9989764211966529,0.9994880795670615,0.9994880795670615,0.5,0.5,0.9989764211966529,0.9994880795670615
47,902,0.9847433521527389,0.5821272755465272,0.5821272755465272,0.981209334904736,0.9847433521527389,0.9843985691505409,0.5757001917600089,0.5757001917600089,0.980318213314379,0.9843985691505409
48,903,0.9940811455847255,0.5669720192274599,0.5669720192274598,0.9925235307427298,0.9940811455847255,0.9939856801909308,0.552094686062386,0.552094686062386,0.9923844203943819,0.9939856801909308
49,904,0.9878326243941042,0.5606678203498078,0.5606678203498077,0.9844251124975415,0.9878326243941042,0.9877337026412109,0.5530843428060818,0.5530843428060818,0.9842327734226146,0.9877337026412109
50,906,0.8888888888888888,0.5,0.5,0.7901234567901234,0.8888888888888888,0.8888888888888888,0.5,0.5,0.7901234567901234,0.8888888888888888
51,907,0.9047619047619048,0.5,0.5,0.81859410430839,0.9047619047619048,0.9047619047619048,0.5,0.5,0.81859410430839,0.9047619047619048
52,910,0.9919137466307277,0.5,0.5,0.9838928807550075,0.9919137466307277,0.9919137466307277,0.5,0.5,0.9838928807550075,0.9919137466307277
53,912,0.993384085553743,0.5730337704217071,0.5730337704217071,0.9922082316893178,0.993384085553743,0.9932028276237085,0.5608386484704877,0.5608386484704877,0.9918005889857345,0.9932028276237085
54,914,0.9822888283378747,0.7603606919396393,0.7603606919396392,0.9804276956014013,0.9822888283378747,0.9829700272479565,0.7607103422892896,0.7607103422892896,0.9811209487250004,0.9829700272479565
55,915,0.9462151394422311,0.5864171374764595,0.5864171374764595,0.9348950324358551,0.9462151394422311,0.9482071713147411,0.5874764595103578,0.5874764595103579,0.9412256760307358,0.9482071713147411
56,916,0.6,0.5625,0.5625,0.7166666666666667,0.6,0.8,0.6875,0.6875,0.8,0.8
57,917,0.9802631578947368,0.5,0.5,0.9609158587257617,0.9802631578947368,0.9802631578947368,0.5,0.5,0.9609158587257617,0.9802631578947368
58,922,0.8333333333333334,0.5,0.5,0.6944444444444445,0.8333333333333334,0.8333333333333334,0.5,0.5,0.6944444444444445,0.8333333333333334
59,924,0.991889007470651,0.5837685043452907,0.5837685043452907,0.9897611383410817,0.991889007470651,0.991718249733191,0.5741531197299061,0.5741531197299061,0.9893508977793912,0.991718249733191
60,925,0.9994392373628134,0.5713884944808317,0.5713884944808317,0.9992391575465477,0.9994392373628134,0.9994392373628134,0.5713884944808317,0.5713884944808317,0.9992391575465477,0.9994392373628134
61,926,0.9940978843185326,0.49990867579908677,0.49990867579908677,0.9885906669047255,0.9940978843185326,0.9940978843185326,0.49990867579908677,0.49990867579908677,0.9885906669047255,0.9940978843185326
62,927,0.9993804213135068,0.5,0.5,0.9987612265047623,0.9993804213135068,0.9993804213135068,0.5,0.5,0.9987612265047623,0.9993804213135068
63,928,0.9852941176470589,0.5,0.5,0.9708044982698962,0.9852941176470589,0.9852941176470589,0.5,0.5,0.9708044982698962,0.9852941176470589
64,930,0.9973118279569892,0.5,0.5,0.9946308821829113,0.9973118279569892,0.9973118279569892,0.5,0.5,0.9946308821829113,0.9973118279569892
65,931,0.75,0.8333333333333333,0.8333333333333334,0.875,0.75,0.75,0.8333333333333333,0.8333333333333334,0.875,0.75
66,933,0.9152542372881356,0.6068181818181818,0.6068181818181818,0.904862792574657,0.9152542372881356,0.8983050847457628,0.5977272727272727,0.5977272727272728,0.8983050847457628,0.8983050847457628
67,934,0.625,0.5,0.5,0.390625,0.625,0.625,0.5,0.5,0.390625,0.625
68,935,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333
69,938,0.9753787878787878,0.6030380319589284,0.6030380319589284,0.9695788102401475,0.9753787878787878,0.9757081686429513,0.5988568041324414,0.5988568041324414,0.9704493244190284,0.9757081686429513
70,939,0.65,0.6111111111111112,0.6111111111111112,0.7861111111111112,0.65,0.65,0.6111111111111112,0.6111111111111112,0.7861111111111112,0.65
71,942,0.75,0.5,0.5,0.5625,0.75,0.75,0.5,0.5,0.5625,0.75
72,943,0.8897058823529411,0.7207039337474119,0.720703933747412,0.8796407907425265,0.8897058823529411,0.8970588235294118,0.7250517598343685,0.7250517598343686,0.88874480373763,0.8970588235294118
73,944,0.8902439024390244,0.6850613154960982,0.6850613154960981,0.8850021394950792,0.8902439024390244,0.8963414634146342,0.7042920847268673,0.7042920847268673,0.8920206751736391,0.8963414634146342
74,945,0.9908675799086758,0.5,0.5,0.9818185609140759,0.9908675799086758,0.9908675799086758,0.5,0.5,0.9818185609140759,0.9908675799086758
75,949,0.5402298850574713,0.49754901960784315,0.49754901960784315,0.5119845671569809,0.5402298850574713,0.5402298850574713,0.46486928104575165,0.4648692810457516,0.4018731375053214,0.5402298850574713
76,958,0.9716981132075472,0.580906148867314,0.580906148867314,0.9627133872416892,0.9716981132075472,0.9716981132075472,0.580906148867314,0.580906148867314,0.9627133872416892,0.9716981132075472
77,959,0.990909090909091,0.5,0.5,0.9819008264462811,0.990909090909091,0.990909090909091,0.5,0.5,0.9819008264462811,0.990909090909091
78,995,0.9885520290541607,0.510470459214837,0.510470459214837,0.9810658321217639,0.9885520290541607,0.9883151744828675,0.506767449608529,0.5067674496085292,0.9800289908026913,0.9883151744828675
79,997,0.9955357142857143,0.5,0.5,0.9910913584183673,0.9955357142857143,0.9955357142857143,0.5,0.5,0.9910913584183673,0.9955357142857143
80,998,0.9955156950672646,0.5,0.5,0.9910514991252589,0.9955156950672646,0.9955156950672646,0.5,0.5,0.9910514991252589,0.9955156950672646
81,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82,1017,0.8333333333333334,0.9,0.9,0.9166666666666666,0.8333333333333334,0.6666666666666666,0.6,0.5999999999999999,0.7708333333333334,0.6666666666666666
83,1026,0.7666666666666667,0.5171849427168577,0.5171849427168576,0.6906432748538013,0.7666666666666667,0.7833333333333333,0.527823240589198,0.527823240589198,0.7295977011494252,0.7833333333333333
84,1028,0.9375,0.9375,0.9375,0.9444444444444444,0.9375,0.9375,0.9375,0.9375,0.9444444444444444,0.9375
85,1030,0.9140688095622678,0.6117599568345903,0.6117599568345903,0.9004835457035086,0.9140688095622678,0.9129704409626878,0.6045631994610433,0.6045631994610433,0.8987941797972141,0.9129704409626878
86,1056,0.7865168539325843,0.7785714285714285,0.7785714285714287,0.787765293383271,0.7865168539325843,0.7865168539325843,0.7785714285714285,0.7785714285714287,0.787765293383271,0.7865168539325843
87,1058,0.875,0.5,0.5,0.765625,0.875,0.875,0.5,0.5,0.765625,0.875
88,1060,0.9705882352941176,0.5,0.5,0.9420415224913495,0.9705882352941176,0.9705882352941176,0.5,0.5,0.9420415224913495,0.9705882352941176
89,1068,0.8571428571428571,0.9166666666666667,0.9166666666666667,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.9166666666666667,0.9166666666666667,0.9285714285714286,0.8571428571428571
90,1192,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.5
91,1215,0.84,0.8125,0.8125,0.8485714285714286,0.84,0.86,0.825,0.825,0.8864864864864864,0.86
92,1221,0.6153846153846154,0.4,0.4,0.5594405594405595,0.6153846153846154,0.6153846153846154,0.4,0.4,0.5594405594405595,0.6153846153846154
93,1223,0.9230769230769231,0.9583333333333333,0.9583333333333333,0.9615384615384616,0.9230769230769231,0.8461538461538461,0.4583333333333333,0.4583333333333333,0.8461538461538461,0.8461538461538461
94,1241,0.6598360655737705,0.5330472749171936,0.5330472749171936,0.6130294183696384,0.6598360655737705,0.6598360655737705,0.527024992472147,0.527024992472147,0.6096011734106271,0.6598360655737705
95,1252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
96,1253,0.9722222222222222,0.75,0.75,0.9730158730158729,0.9722222222222222,0.9722222222222222,0.75,0.75,0.9730158730158729,0.9722222222222222
97,1272,0.6363636363636364,0.4666666666666667,0.4666666666666667,0.45454545454545453,0.6363636363636364,0.6818181818181818,0.5,0.5,0.4648760330578512,0.6818181818181818
98,1275,0.8670212765957447,0.5678628939498505,0.5678628939498505,0.8439034369885434,0.8670212765957447,0.8723404255319149,0.586381412468369,0.586381412468369,0.8548758165544341,0.8723404255319149
99,1277,0.9,0.5,0.5,0.8099999999999999,0.9,0.9,0.5,0.5,0.8099999999999999,0.9
100,1278,0.8,0.4444444444444444,0.4444444444444444,0.8,0.8,0.8,0.4444444444444444,0.4444444444444444,0.8,0.8
101,1279,0.7272727272727273,0.5,0.5,0.5289256198347108,0.7272727272727273,0.7272727272727273,0.5,0.5,0.5289256198347108,0.7272727272727273
102,1284,0.8333333333333334,0.5666666666666667,0.5666666666666667,0.7941176470588235,0.8333333333333334,0.8333333333333334,0.5666666666666667,0.5666666666666667,0.7941176470588235,0.8333333333333334
103,1288,0.9047619047619048,0.4962686567164179,0.4962686567164179,0.8303979125896934,0.9047619047619048,0.9047619047619048,0.4962686567164179,0.4962686567164179,0.8303979125896934,0.9047619047619048
104,1319,0.927536231884058,0.49230769230769234,0.49230769230769234,0.886615515771526,0.927536231884058,0.927536231884058,0.49230769230769234,0.49230769230769234,0.886615515771526,0.927536231884058
105,1320,0.9113924050632911,0.6179577464788732,0.6179577464788732,0.8952920275371973,0.9113924050632911,0.8987341772151899,0.6109154929577465,0.6109154929577465,0.8774683544303798,0.8987341772151899
106,1323,0.927536231884058,0.49230769230769234,0.49230769230769234,0.886615515771526,0.927536231884058,0.927536231884058,0.49230769230769234,0.49230769230769234,0.886615515771526,0.927536231884058
107,1324,0.9873417721518988,0.9936305732484076,0.9936305732484076,0.9957805907172996,0.9873417721518988,0.9810126582278481,0.49363057324840764,0.49363057324840764,0.9873012009087959,0.9810126582278481
108,1327,0.9936708860759493,0.5,0.5,0.9873818298349623,0.9936708860759493,0.9936708860759493,0.5,0.5,0.9873818298349623,0.9936708860759493
109,1328,0.9810126582278481,0.4967948717948718,0.4967948717948718,0.9747641699588809,0.9810126582278481,0.9873417721518988,0.5,0.5,0.974843775036052,0.9873417721518988
110,1330,0.9873417721518988,0.5,0.5,0.974843775036052,0.9873417721518988,0.9873417721518988,0.5,0.5,0.974843775036052,0.9873417721518988
111,1331,0.9565217391304348,0.4925373134328358,0.4925373134328358,0.942455242966752,0.9565217391304348,0.9565217391304348,0.4925373134328358,0.4925373134328358,0.942455242966752,0.9565217391304348
112,1333,0.967479674796748,0.5672444710101614,0.5672444710101614,0.9570410518920004,0.967479674796748,0.967479674796748,0.5672444710101614,0.5672444710101614,0.9570410518920004,0.967479674796748
113,1334,0.9878048780487805,0.7,0.7,0.987954818072771,0.9878048780487805,0.9878048780487805,0.7,0.7,0.987954818072771,0.9878048780487805
114,1336,0.991869918699187,0.5,0.5,0.9838059356203318,0.991869918699187,0.991869918699187,0.5,0.5,0.9838059356203318,0.991869918699187
115,1337,0.983739837398374,0.49794238683127573,0.49794238683127573,0.9757093081134892,0.983739837398374,0.983739837398374,0.49794238683127573,0.49794238683127573,0.9757093081134892,0.983739837398374
116,1339,0.948,0.5363518338201883,0.5363518338201883,0.9281290322580645,0.948,0.952,0.5384615384615384,0.5384615384615384,0.9543132530120481,0.952
117,1340,0.952,0.49583333333333335,0.49583333333333335,0.9212903225806452,0.952,0.952,0.49583333333333335,0.49583333333333335,0.9212903225806452,0.952
118,1376,0.997393633709004,0.5145970157749806,0.5145970157749805,0.9957698454885138,0.997393633709004,0.997417766730217,0.5194989765592943,0.5194989765592943,0.9959358826568688,0.997417766730217
119,1379,0.997072939190971,0.5477335115075308,0.5477335115075308,0.9960852255638144,0.997072939190971,0.9971520489425664,0.5521077877227705,0.5521077877227705,0.9963989970969488,0.9971520489425664
120,1392,0.7777777777777778,0.8571428571428572,0.8571428571428572,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.9285714285714286,0.9285714285714286,0.925925925925926,0.8888888888888888
121,1394,0.825,0.6899641577060931,0.6899641577060932,0.8110294117647058,0.825,0.8,0.6344086021505376,0.6344086021505376,0.7771428571428571,0.8
122,1396,0.6363636363636364,0.4375,0.4375,0.509090909090909,0.6363636363636364,0.6363636363636364,0.4375,0.4375,0.509090909090909,0.6363636363636364
123,1397,0.6363636363636364,0.4117647058823529,0.4117647058823529,0.569377990430622,0.6363636363636364,0.7272727272727273,0.47058823529411764,0.47058823529411764,0.5887445887445888,0.7272727272727273
124,1398,0.375,0.4327731092436975,0.43277310924369744,0.515625,0.375,0.3333333333333333,0.44537815126050423,0.4453781512605043,0.5017543859649122,0.3333333333333333
125,1405,0.9285714285714286,0.5,0.5,0.8622448979591837,0.9285714285714286,1.0,1.0,1.0,1.0,1.0
126,1409,0.9090909090909091,0.5,0.5,0.8264462809917354,0.9090909090909091,0.9090909090909091,0.5,0.5,0.8264462809917354,0.9090909090909091
127,1411,0.9565217391304348,0.5,0.5,0.9149338374291116,0.9565217391304348,0.9565217391304348,0.5,0.5,0.9149338374291116,0.9565217391304348
128,1412,0.625,0.5,0.5,0.390625,0.625,0.625,0.5,0.5,0.390625,0.625
129,1414,0.75,0.42857142857142855,0.4285714285714286,0.75,0.75,0.75,0.42857142857142855,0.4285714285714286,0.75,0.75
130,1417,0.7916666666666666,0.49790940766550523,0.49790940766550523,0.6875,0.7916666666666666,0.7962962962962963,0.5101045296167247,0.5101045296167248,0.7132351079719501,0.7962962962962963
131,1418,0.7252252252252253,0.72121014964216,0.72121014964216,0.728750969436954,0.7252252252252253,0.6846846846846847,0.6738776837996097,0.6738776837996097,0.7258726023786264,0.6846846846846847
132,1419,0.6626506024096386,0.5711848635235732,0.5711848635235732,0.6590113880178248,0.6626506024096386,0.6385542168674698,0.5324131513647642,0.5324131513647643,0.6206253585771658,0.6385542168674698
133,1420,0.9545454545454546,0.631578947368421,0.631578947368421,0.9446511627906977,0.9545454545454546,0.9545454545454546,0.5885167464114832,0.5885167464114832,0.9439324116743472,0.9545454545454546
134,1421,0.8764478764478765,0.5396151669496321,0.5396151669496321,0.8337929766501194,0.8764478764478765,0.8764478764478765,0.5396151669496321,0.5396151669496321,0.8337929766501194,0.8764478764478765
135,1431,0.9467213114754098,0.6819883040935673,0.6819883040935673,0.9433783689913865,0.9467213114754098,0.9467213114754098,0.6819883040935673,0.6819883040935673,0.9433783689913865,0.9467213114754098
136,1435,0.9230769230769231,0.75,0.75,0.9294871794871794,0.9230769230769231,0.9230769230769231,0.75,0.75,0.9294871794871794,0.9230769230769231
137,1436,0.6666666666666666,0.5,0.5,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.5,0.5,0.4444444444444444,0.6666666666666666
138,1437,0.8888888888888888,0.5,0.5,0.7901234567901234,0.8888888888888888,0.8888888888888888,0.5,0.5,0.7901234567901234,0.8888888888888888
139,1445,0.9952789286058387,0.5410193117467693,0.5410193117467693,0.9932551469431928,0.9952789286058387,0.9952789286058387,0.5384540922511011,0.5384540922511011,0.9932227699317921,0.9952789286058387
140,1452,0.998573714603771,0.5119047619047619,0.5119047619047619,0.9985757489645727,0.998573714603771,0.998573714603771,0.5119047619047619,0.5119047619047619,0.9985757489645727,0.998573714603771
141,1454,0.9963529658352547,0.5743207849085799,0.5743207849085799,0.995343185695987,0.9963529658352547,0.9963529658352547,0.5743207849085799,0.5743207849085799,0.995343185695987,0.9963529658352547
142,1455,0.6666666666666666,0.75,0.75,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.5,0.4444444444444444,0.6666666666666666
143,1457,0.9960061839732027,0.5305891431341037,0.5305891431341038,0.9939728686230198,0.9960061839732027,0.9961092501932491,0.5340525964473696,0.5340525964473696,0.9942495307328035,0.9961092501932491
144,1458,0.9729184367034834,0.5976572599402795,0.5976572599402795,0.9667653558280573,0.9729184367034834,0.9725201784197112,0.5902675407293942,0.5902675407293942,0.965957082773051,0.9725201784197112
145,1460,0.9820128083601137,0.6739553496497019,0.6739553496497018,0.9800886836793473,0.9820128083601137,0.9816428918225325,0.6626569839991592,0.6626569839991592,0.9797816985184771,0.9816428918225325
146,1461,0.9890123642188516,0.5487299133457242,0.5487299133457242,0.9846091131216315,0.9890123642188516,0.9887871051709466,0.5395429489569495,0.5395429489569495,0.9837978125782774,0.9887871051709466
147,1466,0.9999432511420707,0.5,0.5,0.9998865055045744,0.9999432511420707,0.9999432511420707,0.5,0.5,0.9998865055045744,0.9999432511420707
148,1468,0.9964237267233937,0.6027624501261798,0.6027624501261798,0.9961513391175546,0.9964237267233937,0.9963620668393144,0.5980792308820237,0.5980792308820237,0.9960090637202375,0.9963620668393144
149,1469,0.9994914392269876,0.5535525830481827,0.5535525830481827,0.9993183558697518,0.9994914392269876,0.9994914392269876,0.5535525830481827,0.5535525830481827,0.9993183558697518,0.9994914392269876
150,1471,0.998429693076374,0.5241101515132882,0.5241101515132881,0.9975653821758511,0.998429693076374,0.998429693076374,0.5241101515132882,0.5241101515132881,0.9975653821758511,0.998429693076374
151,1479,0.9970164569951732,0.5100207927941662,0.5100207927941662,0.9950014554026027,0.9970164569951732,0.9970164569951732,0.5133896426441306,0.5133896426441306,0.9951195721656967,0.9970164569951732
152,1487,0.9997947033463355,0.5,0.5,0.9995894488393869,0.9997947033463355,0.9997604872373914,0.49998288843258043,0.49998288843258043,0.9995894418161361,0.9997604872373914
153,1489,0.6521739130434783,0.5,0.5,0.42533081285444235,0.6521739130434783,0.6521739130434783,0.5,0.5,0.42533081285444235,0.6521739130434783
154,1491,0.8571428571428571,0.775462962962963,0.7754629629629629,0.8520408163265306,0.8571428571428571,0.8571428571428571,0.775462962962963,0.7754629629629629,0.8520408163265306,0.8571428571428571
155,1492,0.8,0.5,0.5,0.6400000000000001,0.8,0.8,0.5,0.5,0.6400000000000001,0.8
156,1512,0.8125,0.7833333333333333,0.7833333333333333,0.8113636363636364,0.8125,0.7916666666666666,0.7555555555555555,0.7555555555555556,0.7909663865546218,0.7916666666666666
157,1516,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.6666666666666666,0.6666666666666666
158,1518,0.8333333333333334,0.9,0.9,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.9,0.9,0.9166666666666666,0.8333333333333334
159,1534,0.8181818181818182,0.5,0.5,0.6694214876033059,0.8181818181818182,0.8181818181818182,0.5,0.5,0.6694214876033059,0.8181818181818182
160,1535,0.8205128205128205,0.8041666666666667,0.8041666666666667,0.819120879120879,0.8205128205128205,0.7435897435897436,0.7291666666666666,0.7291666666666666,0.7435897435897436,0.7435897435897436
161,1536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
162,1538,0.6875,0.5833333333333334,0.5833333333333334,0.7916666666666666,0.6875,0.6875,0.5833333333333334,0.5833333333333334,0.7916666666666666,0.6875
163,1540,0.92,0.5,0.5,0.8464,0.92,0.92,0.5,0.5,0.8464,0.92
164,1541,0.8571428571428571,0.75,0.75,0.880952380952381,0.8571428571428571,0.8571428571428571,0.75,0.75,0.880952380952381,0.8571428571428571
165,1558,0.7368421052631579,0.7388888888888889,0.7388888888888888,0.7409356725146199,0.7368421052631579,0.631578947368421,0.6388888888888888,0.638888888888889,0.6522556390977443,0.631578947368421
166,1559,0.9285714285714286,0.5,0.5,0.8622448979591837,0.9285714285714286,0.9285714285714286,0.5,0.5,0.8622448979591837,0.9285714285714286
167,1562,0.7027027027027027,0.4482758620689655,0.4482758620689655,0.5993640699523052,0.7027027027027027,0.7027027027027027,0.4482758620689655,0.4482758620689655,0.5993640699523052,0.7027027027027027
168,1567,0.875,0.5,0.5,0.765625,0.875,0.875,0.5,0.5,0.765625,0.875
169,1568,0.9411764705882353,0.5,0.5,0.8858131487889274,0.9411764705882353,0.9411764705882353,0.5,0.5,0.8858131487889274,0.9411764705882353
170,1570,0.8,0.6875,0.6875,0.8,0.8,0.8,0.6875,0.6875,0.8,0.8
