,training,training,training,training,training,training,testing,testing,testing,testing,testing,testing,training
,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,loss
0,0.8238878732480195,0.7339079295693708,0.7339079295693707,0.9525334073533875,0.8238878732480195,0.22501754809934565,0.834281072298944,0.6467584785459997,0.6467584785459995,0.9437790356704205,0.834281072298944,0.14962887510475759,1.0861725
1,0.9524680073126143,0.7253625867900176,0.7253625867900176,0.9583311764617994,0.9524680073126143,0.4022848687154263,0.9536961819658814,0.6339048154393854,0.6339048154393854,0.9501076350826828,0.9536961819658814,0.2905780280354758,0.9897816
2,0.9512492382693479,0.7811761048357466,0.7811761048357466,0.9628600815570265,0.9512492382693479,0.458361207687037,0.942323314378554,0.6493816750983699,0.6493816750983699,0.9486374657715202,0.942323314378554,0.26906857293926334,0.9730911
3,0.8921389396709324,0.7666331832270341,0.7666331832270341,0.9561109181789377,0.8921389396709324,0.3100874854675292,0.8911454102355808,0.6548903878583474,0.6548903878583473,0.9451884778837241,0.8911454102355808,0.19247330084071823,0.9619777
4,0.9445460085313833,0.5438507447219423,0.5438507447219423,0.937073017829052,0.9445460085313833,0.10088602413688551,0.9480097481722177,0.5347479857597901,0.5347479857597901,0.9360516843844825,0.9480097481722177,0.08904573159166901,0.9682093
5,0.946983546617916,0.6983257887646377,0.6983257887646378,0.9545322141088702,0.946983546617916,0.3475398131495695,0.950446791226645,0.6215289488476672,0.6215289488476672,0.9477161162005046,0.950446791226645,0.2572601166314619,0.9481304
6,0.9191549867966687,0.7914024890011022,0.7914024890011022,0.9596651108373303,0.9191549867966687,0.37741507727696416,0.9122664500406173,0.6551620760726999,0.6551620760726999,0.9460622642736479,0.9122664500406173,0.21615823447812024,0.94913834
7,0.9441397521836279,0.7667356354866365,0.7667356354866365,0.9601923075596847,0.9441397521836279,0.416139016339849,0.9382615759545085,0.6579632752482668,0.6579632752482668,0.9488071922179954,0.9382615759545085,0.269056216544937,0.90301925
8,0.961202518789356,0.7621494248542116,0.7621494248542116,0.9642166039444843,0.961202518789356,0.48787127069442177,0.9520714865962632,0.6330616451189807,0.6330616451189807,0.949438944671006,0.9520714865962632,0.28167325289212564,0.9240925
