,training,training,training,training,training,training,testing,testing,testing,testing,testing,testing,training
,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,loss
0,0.46941323345817726,0.5842141825809791,0.5842141825809791,0.7496218582857952,0.46941323345817726,0.23971025620854067,0.4527363184079602,0.5737269772481041,0.5737269772481041,0.7555038418875658,0.4527363184079602,0.22574566473603666,0.95990497
1,0.6242197253433208,0.6930285776554881,0.6930285776554881,0.7667665632981708,0.6242197253433208,0.39603887119507925,0.582089552238806,0.6609425785482124,0.6609425785482124,0.7498014851849127,0.582089552238806,0.34318143561449865,0.89055854
2,0.6841448189762797,0.7299288963957828,0.7299288963957828,0.7713701991522611,0.6841448189762797,0.44736345089186136,0.6318407960199005,0.6802275189599133,0.6802275189599133,0.7278647413339804,0.6318407960199005,0.35355101899299385,0.8391559
3,0.581772784019975,0.6712548015364916,0.6712548015364916,0.7878645468534159,0.581772784019975,0.3824564447131465,0.5472636815920398,0.6404117009750813,0.6404117009750813,0.7576221456818472,0.5472636815920398,0.3220072060064184,0.7873332
4,0.5742821473158551,0.6662455389980113,0.6662455389980113,0.7889402932932315,0.5742821473158551,0.37669547869223513,0.5621890547263682,0.6583423618634886,0.6583423618634887,0.7895597288600426,0.5621890547263682,0.3660595996476571,0.76498914
5,0.5980024968789014,0.6870011169531697,0.6870011169531697,0.8050444006878912,0.5980024968789014,0.41405101535401095,0.582089552238806,0.673726977248104,0.673726977248104,0.7949021233700777,0.582089552238806,0.3895218061703459,0.7632925
6,0.5156054931335831,0.6239647751110142,0.6239647751110142,0.7902767092006588,0.5156054931335831,0.32067099911672503,0.5074626865671642,0.6160346695557963,0.6160346695557963,0.7743479571837781,0.5074626865671642,0.29943806329132705,0.7239293
7,0.7465667915106118,0.7830454681668346,0.7830454681668346,0.8098809030637463,0.7465667915106118,0.5436325745812673,0.6865671641791045,0.7257313109425785,0.7257313109425786,0.7614363150972301,0.6865671641791045,0.4355225014896893,0.71610713
8,0.7490636704119851,0.7929141580624949,0.792914158062495,0.8255275219745585,0.7490636704119851,0.5653743196639366,0.6965174129353234,0.7462080173347778,0.7462080173347778,0.7901925557398194,0.6965174129353234,0.4798438186382123,0.7160128
9,0.7540574282147315,0.7959891846241861,0.795989184624186,0.8262295883605472,0.7540574282147315,0.5702363353093383,0.6716417910447762,0.7173889490790899,0.7173889490790899,0.7598174326155653,0.6716417910447762,0.42285152610412724,0.6901726
10,0.7103620474406991,0.7637269458141498,0.7637269458141499,0.8109542671895287,0.7103620474406991,0.516553764614963,0.6517412935323383,0.7147887323943662,0.7147887323943662,0.7785337217945171,0.6517412935323383,0.43098055224201404,0.6756945
11,0.7615480649188514,0.8017918925545536,0.8017918925545536,0.8296275772064964,0.7615480649188514,0.5804588815326988,0.6716417910447762,0.714192849404117,0.714192849404117,0.7539348434870823,0.6716417910447762,0.41514827772709334,0.6823626
12,0.7777777777777778,0.8175382079712317,0.8175382079712317,0.8428330051806237,0.7777777777777778,0.6100153309694466,0.681592039800995,0.7218851570964246,0.7218851570964246,0.7589283109226365,0.681592039800995,0.4287073720060418,0.67503434
13,0.7478152309612984,0.8014683847767456,0.8014683847767455,0.8451402694828932,0.7478152309612984,0.5879778986887364,0.6915422885572139,0.7455579631635969,0.745557963163597,0.7948469036929176,0.6915422885572139,0.4817092783574515,0.6354006
14,0.7752808988764045,0.8140170812106682,0.8140170812106682,0.8388225462906985,0.7752808988764045,0.6029895876540603,0.7164179104477612,0.7552004333694475,0.7552004333694475,0.7873239141371792,0.7164179104477612,0.49114331711438464,0.597674
15,0.8164794007490637,0.8300630669899475,0.8300630669899475,0.8386569246890141,0.8164794007490637,0.6346750544010142,0.7064676616915423,0.7187432286023836,0.7187432286023836,0.7407456763800048,0.7064676616915423,0.41863467544792066,0.6401777
16,0.7453183520599251,0.7971538126242952,0.7971538126242952,0.8388251765771243,0.7453183520599251,0.578432514005844,0.6417910447761194,0.7007042253521127,0.7007042253521127,0.7591339169784155,0.6417910447761194,0.4001531669844844,0.601666
