,training,training,training,training,training,training,testing,testing,testing,testing,testing,testing,training
,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,loss
0,0.7470525187566989,0.7973986856516977,0.7973986856516977,0.9757232058929226,0.7470525187566989,0.19450871776563058,0.7403598971722365,0.7304028021015762,0.7304028021015762,0.971775056963426,0.7403598971722365,0.15044628528084605,1.0989842
1,0.7316184351554127,0.7944030668127053,0.7944030668127053,0.9758556195038625,0.7316184351554127,0.18915180327500405,0.7180805484147387,0.6994570928196147,0.6994570928196147,0.9702115593960623,0.7180805484147387,0.1273347445085906,0.91854864
2,0.9039657020364416,0.8335596933187295,0.8335596933187295,0.9761832964697132,0.9039657020364416,0.3123427627522878,0.8997429305912596,0.8118388791593696,0.8118388791593696,0.9749971624015578,0.8997429305912596,0.28896853364523084,0.8931889
3,0.8690246516613076,0.810815991237678,0.810815991237678,0.9748861087948314,0.8690246516613076,0.25817012038273585,0.8628963153384748,0.8125744308231173,0.8125744308231173,0.9750233972398618,0.8628963153384748,0.2547242294873087,0.8303254
4,0.9013933547695605,0.8322453450164293,0.8322453450164292,0.9760906367741496,0.9013933547695605,0.3078884132677518,0.897172236503856,0.8300875656742557,0.8300875656742557,0.9759594996700505,0.897172236503856,0.30079881911284145,0.82527566
5,0.7609860664523044,0.8485323110624315,0.8485323110624317,0.9785428053700208,0.7609860664523045,0.23077942513217717,0.7463581833761782,0.79215411558669,0.7921541155866899,0.9754313368963996,0.7463581833761782,0.19096068173733088,0.7571142
6,0.8913183279742766,0.8515498357064623,0.8515498357064623,0.9770760908401628,0.8913183279742766,0.31117247826769995,0.8911739502999143,0.807460595446585,0.807460595446585,0.9747147918442367,0.8911739502999143,0.27572445394381706,0.74598044
7,0.7063236870310825,0.8303833515881709,0.8303833515881709,0.9787492909041872,0.7063236870310825,0.20630815040424258,0.7043701799485861,0.7707005253940455,0.7707005253940454,0.9749577909868066,0.7043701799485862,0.16946106255140495,0.68927133
8,0.8527331189710611,0.8807393209200438,0.8807393209200439,0.9788398968603473,0.8527331189710611,0.29723878237133106,0.8449014567266495,0.8229422066549913,0.8229422066549914,0.9757244943254346,0.8449014567266496,0.25016134877633267,0.683554
9,0.9243301178992497,0.8439649507119387,0.8439649507119387,0.9770733381006669,0.9243301178992497,0.353860646473056,0.9220222793487575,0.842784588441331,0.842784588441331,0.9769677805348908,0.9220222793487575,0.3483942975130137,0.6511558
10,0.8227224008574491,0.8800766703176341,0.8800766703176341,0.9792002623887923,0.8227224008574491,0.27726523477391674,0.8106255355612683,0.8054290718038529,0.8054290718038529,0.9751374926732169,0.8106255355612683,0.22019760059564975,0.67157835
11,0.7935691318327974,0.8651807228915662,0.8651807228915661,0.9788563779204069,0.7935691318327974,0.25319947360767076,0.7977720651242503,0.798861646234676,0.798861646234676,0.9749429369480389,0.7977720651242503,0.2106292293442885,0.6457117
12,0.8465166130760986,0.8971248630887185,0.8971248630887184,0.979822477115488,0.8465166130760986,0.3042794023188355,0.8269065981148244,0.8137478108581436,0.8137478108581436,0.9754015605395444,0.8269065981148244,0.23351892711017408,0.6282037
13,0.8647374062165059,0.8819824753559693,0.8819824753559693,0.9788023488180198,0.8647374062165059,0.3078510877797836,0.8483290488431876,0.8051313485113836,0.8051313485113836,0.9747101062220269,0.8483290488431876,0.23932926000590085,0.5901516
14,0.6287245444801715,0.8005147864184008,0.8005147864184009,0.9790231215651077,0.6287245444801715,0.17831934849041323,0.6246786632390745,0.7299824868651488,0.7299824868651488,0.9740686510854906,0.6246786632390745,0.13654698732517237,0.57715774
15,0.9217577706323687,0.9013362541073384,0.9013362541073384,0.9800612858576799,0.9217577706323687,0.397353945751236,0.9125964010282777,0.8184063047285464,0.8184063047285465,0.9754908831681678,0.9125964010282777,0.31178497553966716,0.5467168
16,0.8403001071811361,0.8694961664841183,0.8694961664841182,0.9783539271330671,0.8403001071811361,0.2805225235418336,0.831191088260497,0.7963747810858144,0.7963747810858144,0.9743804885636285,0.831191088260497,0.22341312427045415,0.5510687
17,0.9676312968917471,0.7780613362541073,0.7780613362541073,0.9768713671038197,0.9676312968917471,0.433533868398635,0.9708654670094259,0.8677408056042031,0.8677408056042031,0.9819953091995427,0.9708654670094259,0.541647739224658,0.5938537
18,0.860021436227224,0.904025191675794,0.9040251916757942,0.9800570777840559,0.8600214362272239,0.3198236902485211,0.8457583547557841,0.8038178633975481,0.8038178633975481,0.9746582967427909,0.8457583547557841,0.2368035584468001,0.58267796
19,0.9254019292604502,0.8494030668127054,0.8494030668127054,0.9773901092961942,0.9254019292604502,0.3606669990819116,0.9168808911739503,0.8401576182136603,0.8401576182136602,0.9767229513139386,0.9168808911739503,0.3371160406786369,0.50258946
20,0.764844587352626,0.870065717415115,0.870065717415115,0.9797609810899679,0.764844587352626,0.24570792299559763,0.7694944301628106,0.7844133099824868,0.7844133099824868,0.9745449633365927,0.7694944301628106,0.19193025786875312,0.53298444
