epoch,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,loss
0,0.9029126213592233,0.6312974950745849,0.6312974950745849,0.887647452274894,0.9029126213592233,0.3202700786910433,0.88119394
1,0.6521035598705501,0.7216905901116427,0.7216905901116426,0.8976035246939637,0.6521035598705501,0.2613979635745695,0.6818007
2,0.7135922330097088,0.739797354348438,0.739797354348438,0.8984949634783875,0.7135922330097088,0.2936768042329134,0.5650822
3,0.7200647249190939,0.7591237451918567,0.7591237451918565,0.903809951000929,0.7200647249190939,0.3173455920545019,0.54251575
4,0.7459546925566343,0.7733839947462238,0.7733839947462238,0.9064244894935958,0.7459546925566343,0.3418743558950804,0.49489975
5,0.5744336569579288,0.7104324983581949,0.710432498358195,0.9024711764217762,0.5744336569579288,0.24356992099281755,0.46973902
6,0.7119741100323624,0.7861900741157707,0.7861900741157707,0.9126282199747238,0.7119741100323624,0.34555090205378575,0.44760075
7,0.7038834951456311,0.7659724176752041,0.7659724176752041,0.907078194699554,0.7038834951456311,0.32081995602884567,0.413922
8,0.4190938511326861,0.6721549863964724,0.6721549863964724,0.9157931147694761,0.4190938511326861,0.21186206755545653,0.4188921
9,0.4886731391585761,0.7025987428464209,0.7025987428464209,0.9142231567361878,0.4886731391585761,0.23904119083696151,0.4076357
10,0.7135922330097088,0.7713200112580918,0.7713200112580917,0.9079400730972966,0.7135922330097088,0.32929927793688135,0.38781953
11,0.7152103559870551,0.7643306126278262,0.7643306126278262,0.9057048753023957,0.7152103559870551,0.3218688907480103,0.37892047
12,0.7119741100323624,0.7625480814335304,0.7625480814335304,0.9054043197132369,0.7119741100323624,0.31899652357001107,0.36462936
13,0.6699029126213593,0.7708978328173375,0.7708978328173375,0.9118976497988164,0.6699029126213593,0.31962557932008634,0.3543857
14,0.7896440129449838,0.8053288300966319,0.8053288300966319,0.9135969122611985,0.7896440129449838,0.39789653874320097,0.3447226
15,0.6796116504854369,0.7841260906276386,0.7841260906276386,0.9151745177104653,0.6796116504854369,0.3361417926427208,0.3554267
16,0.6666666666666666,0.761234637395628,0.7612346373956281,0.9090671629607863,0.6666666666666666,0.30822421666382005,0.34318796
17,0.8009708737864077,0.7958063608218406,0.7958063608218406,0.9107943027845942,0.8009708737864077,0.3940697294391147,0.32680464
18,0.7394822006472492,0.7776995965850455,0.7776995965850454,0.9080471847462138,0.7394822006472492,0.3444029499054403,0.31570768
19,0.7508090614886731,0.7918191199924947,0.7918191199924945,0.9114824689370693,0.7508090614886731,0.3644093219034794,0.3331371
20,0.7540453074433657,0.7857209869593771,0.785720986959377,0.9095431716790939,0.7540453074433657,0.35886528408365165,0.31097046
21,0.8754045307443366,0.8052819213809925,0.8052819213809925,0.9166932295609596,0.8754045307443366,0.47591018998498397,0.31978402
22,0.7281553398058253,0.7793414016324233,0.7793414016324233,0.9092762455849533,0.7281553398058253,0.3425138034315906,0.31911498
23,0.8252427184466019,0.8012946805516465,0.8012946805516465,0.9123263685097487,0.8252427184466019,0.4176044918926989,0.29275054
24,0.7362459546925566,0.7759170653907497,0.7759170653907496,0.9077248339294839,0.7362459546925566,0.34129056135495467,0.28864262
25,0.6957928802588996,0.7693967539168778,0.7693967539168778,0.9088337079060697,0.6957928802588996,0.3228112568306734,0.28368428
26,0.7718446601941747,0.8034055727554179,0.8034055727554179,0.9137097131710779,0.7718446601941746,0.38645515043989953,0.28778347
27,0.7750809061488673,0.7657847828126466,0.7657847828126466,0.9031326090306672,0.7750809061488673,0.34571487694943526,0.31770557
28,0.7556634304207119,0.7629702598742847,0.7629702598742847,0.9029986335922918,0.7556634304207119,0.33386934956511527,0.2948408
29,0.8155339805825242,0.8038277511961722,0.8038277511961722,0.9128737636913649,0.8155339805825242,0.4129592251996659,0.29587024
30,0.7200647249190939,0.7512430809644433,0.7512430809644433,0.9014751625977944,0.7200647249190939,0.30843293487666623,0.27994552
31,0.7766990291262136,0.7745567126372079,0.7745567126372079,0.9054975323523304,0.7766990291262136,0.3564629505508584,0.2902592
32,0.7734627831715211,0.7806548456703255,0.7806548456703255,0.9072791257406718,0.7734627831715211,0.36175816497704905,0.28396702
33,0.7686084142394822,0.785861713106295,0.785861713106295,0.9089083124250028,0.7686084142394821,0.3653158427155194,0.2676683
34,0.6828478964401294,0.7465053006848672,0.7465053006848672,0.9027935687796516,0.6828478964401294,0.2943518646783235,0.28113756
35,0.7346278317152104,0.7671451355661882,0.7671451355661881,0.9052555918597086,0.7346278317152104,0.3308739491368208,0.27288002
36,0.8414239482200647,0.7944460080682991,0.7944460080682991,0.9111375962504186,0.8414239482200647,0.4242052692271198,0.2678987
37,0.7103559870550162,0.7695374800637959,0.7695374800637959,0.907650418633651,0.7103559870550162,0.32644481533931585,0.26622587
