epoch,accuracy_score,balanced_accuracy,roc_score,precision,recall,loss
0,0.9256880733944954,0.8536113724260479,0.8536113724260478,0.9747612394550791,0.9256880733944954,1.7310255
1,0.8954128440366973,0.8380892651823979,0.8380892651823978,0.9731729469804561,0.8954128440366973,1.6036884
2,0.9220183486238532,0.851729904881363,0.851729904881363,0.974520711704198,0.9220183486238532,1.5332808
3,0.8880733944954129,0.8343263300930281,0.8343263300930281,0.9728863635676921,0.8880733944954129,1.4887822
4,0.9293577981651376,0.8554928399707327,0.8554928399707327,0.9750204237753528,0.9293577981651376,1.4719905
5,0.918348623853211,0.8498484373366781,0.8498484373366781,0.9742966635221971,0.918348623853211,1.5411702
6,0.8990825688073395,0.85801888435943,0.85801888435943,0.9744568390410514,0.8990825688073395,1.5243558
7,0.9018348623853211,0.8413818333855962,0.8413818333855962,0.9734483467966971,0.9018348623853211,1.5235205
8,0.9073394495412844,0.8442040347026236,0.8442040347026236,0.9737061251507885,0.9073394495412844,1.4752198
9,0.8660550458715597,0.8410856764572663,0.8410856764572664,0.9733124978863095,0.8660550458715597,1.4468716
10,0.8733944954128441,0.8268004599142886,0.8268004599142886,0.9723844514160027,0.8733944954128441,1.421359
11,0.7834862385321101,0.798752656701857,0.7987526567018571,0.971557583807156,0.7834862385321101,1.4467793
12,0.9211009174311927,0.8332113863628445,0.8332113863628444,0.9733449250089843,0.9211009174311927,1.4269292
13,0.8155963302752294,0.8513118009825442,0.851311800982544,0.9745366566837416,0.8155963302752295,1.4398799
14,0.7568807339449541,0.8212083202675864,0.8212083202675865,0.9736690975736573,0.7568807339449541,1.4224273
15,0.8431192660550458,0.8654228075676805,0.8654228075676805,0.9750676835373205,0.8431192660550458,1.3949068
16,0.8009174311926606,0.8437859308038047,0.8437859308038047,0.9742933314946344,0.8009174311926606,1.3967077
17,0.7954128440366972,0.8409637294867774,0.8409637294867773,0.9742075542741456,0.7954128440366972,1.3881637
18,0.8201834862385321,0.8536636354134002,0.8536636354134002,0.9746176643605579,0.8201834862385321,1.3941888
19,0.8165137614678899,0.8156858646040208,0.8156858646040208,0.9721551610874078,0.8165137614678899,1.3570368
20,0.8238532110091743,0.8194487996933905,0.8194487996933905,0.9723020074527926,0.8238532110091743,1.3915731
21,0.7706422018348624,0.8282638235601547,0.8282638235601546,0.9738507990987764,0.7706422018348624,1.370133
22,0.7862385321100918,0.8362600606250653,0.8362600606250653,0.9740702640375476,0.7862385321100918,1.3733422
23,0.8238532110091743,0.8374969513257378,0.8374969513257378,0.9734915714048209,0.8238532110091743,1.35266
24,0.7761467889908257,0.831086024877182,0.831086024877182,0.9739264481407461,0.7761467889908257,1.3889194
25,0.7862385321100918,0.8362600606250653,0.8362600606250653,0.9740702640375476,0.7862385321100918,1.3419243
26,0.7385321100917431,0.8118009825441622,0.8118009825441622,0.973440408273401,0.7385321100917431,1.3760536
27,0.7587155963302752,0.8401972056722762,0.8401972056722763,0.9749686800487842,0.7587155963302752,1.3476908
28,0.8119266055045872,0.8494303334378592,0.8494303334378592,0.974473655426556,0.8119266055045872,1.3716795
29,0.8256880733944955,0.8564858367304276,0.8564858367304276,0.9747184437607986,0.8256880733944955,1.3753083
30,0.8036697247706422,0.8451970314623183,0.8451970314623184,0.9743372681166119,0.8036697247706422,1.3549501
31,0.7990825688073394,0.8428451970314623,0.8428451970314623,0.9742644360496493,0.7990825688073394,1.3437657
32,0.781651376146789,0.8339082261942092,0.8339082261942092,0.9740040232803455,0.781651376146789,1.3521276
33,0.8192660550458716,0.853193268527229,0.853193268527229,0.9746012541031899,0.8192660550458716,1.3627582
34,0.8238532110091743,0.8374969513257378,0.8374969513257378,0.9734915714048209,0.8238532110091743,1.3708894
35,0.7990825688073394,0.8428451970314623,0.8428451970314623,0.9742644360496493,0.7990825688073394,1.395113
36,0.8128440366972477,0.8499007003240304,0.8499007003240304,0.9744892612822825,0.8128440366972477,1.393332
37,0.8220183486238533,0.8546043691857426,0.8546043691857427,0.974650809229175,0.8220183486238533,1.3598568
38,0.7834862385321101,0.8348489599665516,0.8348489599665516,0.9740303389409882,0.7834862385321101,1.3538591
39,0.8018348623853211,0.8442562976899759,0.844256297689976,0.9743078967535593,0.8018348623853211,1.3338224
40,0.7954128440366972,0.8409637294867774,0.8409637294867773,0.9742075542741456,0.7954128440366972,1.3566754
41,0.808256880733945,0.8475488658931745,0.8475488658931745,0.9744121575866644,0.808256880733945,1.3295729
42,0.7871559633027523,0.8367304275112365,0.8367304275112365,0.9740836963117804,0.7871559633027523,1.3099328
43,0.7678899082568807,0.8088045712692937,0.8088045712692937,0.9725550864454258,0.7678899082568807,1.3242803
44,0.810091743119266,0.8484895996655168,0.8484895996655167,0.974442724128698,0.810091743119266,1.3322859
45,0.7,0.7920455733249712,0.7920455733249712,0.9729947021098615,0.7,1.3495516
46,0.8504587155963302,0.851137591024703,0.851137591024703,0.9740635491090163,0.8504587155963302,1.3289359
47,0.8275229357798165,0.8574265705027699,0.8574265705027699,0.9747529616377352,0.8275229357798165,1.3302162
48,0.8064220183486238,0.8466081321208321,0.8466081321208319,0.9743819451665068,0.8064220183486238,1.3038019
