epoch,accuracy_score,balanced_accuracy,roc_score,precision,recall,mcc,loss
0,0.6706618030224075,0.7271970721808871,0.7271970721808871,0.7786948455015488,0.6706618030224075,0.4409366091179521,0.21159774
1,0.6727462219906201,0.7008273746255678,0.7008273746255677,0.7342458962354711,0.6727462219906201,0.38135982449065925,0.09486984
2,0.6717040125065138,0.7114376992946179,0.711437699294618,0.7502106089206635,0.6717040125065138,0.40375131105292617,0.08084831
3,0.7217300677436165,0.7074844187844236,0.7074844187844237,0.7327778735009031,0.7217300677436165,0.4035390473906167,0.06709458
4,0.6701406982803544,0.7128255145424678,0.7128255145424678,0.7535259750582752,0.6701406982803544,0.4073173551729995,0.06721753
5,0.6800416883793643,0.7280649096531066,0.7280649096531067,0.7712359563210099,0.6800416883793643,0.43804622509268243,0.05464365
6,0.6722251172485669,0.7000640158469418,0.7000640158469417,0.7334685245497462,0.6722251172485669,0.3798908082325374,0.05132119
7,0.7014069828035435,0.7170668663638999,0.7170668663638999,0.7434356312050163,0.7014069828035435,0.41200708053757484,0.051336966
8,0.7337154768108389,0.7051810561406899,0.7051810561406899,0.7344113232965509,0.7337154768108389,0.40932173850085624,0.047347255
9,0.7457008858780615,0.7256806213160691,0.7256806213160691,0.7504816128784573,0.7457008858780615,0.4444631893229334,0.038861107
10,0.7457008858780615,0.712072422456276,0.712072422456276,0.7432622193293144,0.7457008858780615,0.42878872064205414,0.037742935
11,0.7305888483585201,0.6844181805005314,0.6844181805005315,0.7235625213153222,0.7305888483585201,0.38311228034561473,0.03923102
12,0.7248566961959354,0.7359708667504106,0.7359708667504106,0.7585159150586123,0.7248566961959354,0.44897518791725544,0.041686706
13,0.7347576862949453,0.7284073340419364,0.7284073340419365,0.7505525213329668,0.7347576862949453,0.4408091680860545,0.039647605
14,0.7441375716519021,0.7020587737945696,0.7020587737945695,0.7385004591890066,0.7441375716519021,0.41684509908894934,0.02987973
15,0.7524752475247525,0.7308230263793604,0.7308230263793604,0.7557366794526165,0.7524752475247525,0.45643618620319,0.03449971
16,0.7363210005211047,0.6836203981060972,0.6836203981060971,0.7276651411301897,0.7363210005211047,0.38968157433066586,0.035365507
17,0.7436164669098488,0.7259372886269204,0.7259372886269204,0.7500764562582126,0.7436164669098488,0.4431449769586656,0.030671882
18,0.7269411151641479,0.7158535848874288,0.7158535848874287,0.7398359653587959,0.7269411151641479,0.41844351380449246,0.040509757
19,0.7295466388744137,0.7358531017489613,0.7358531017489612,0.7575601110629011,0.7295466388744137,0.4500513155289521,0.027819775
20,0.7472642001042209,0.7518769929461784,0.7518769929461784,0.7712428973787612,0.7472642001042209,0.48185324497099946,0.032686073
21,0.7451797811360084,0.7293307324379168,0.7293307324379168,0.7527171735242171,0.7451797811360084,0.448676377670887,0.022044819
22,0.7550807712350183,0.7258128804715431,0.725812880471543,0.7542042412623193,0.7550807712350183,0.4533235926699793,0.028459866
23,0.7274622199062012,0.7210304135665282,0.7210304135665283,0.744053173840634,0.7274622199062012,0.4262358659556945,0.032571513
24,0.7316310578426264,0.7521469465648856,0.7521469465648856,0.7751089306187027,0.7316310578426264,0.47845189154250867,0.023956122
25,0.7196456487754038,0.7198781283215769,0.7198781283215769,0.7431000291701495,0.7196456487754038,0.4210582102496496,0.028366553
26,0.7264200104220948,0.7360542081360517,0.7360542081360518,0.7582848878649155,0.7264200104220948,0.4494921050214238,0.022468021
27,0.7462219906201146,0.7315930283119142,0.7315930283119142,0.7544949193923662,0.7462219906201146,0.45237365707978183,0.029233102
28,0.7206878582595102,0.731702942313267,0.731702942313267,0.754822220506637,0.7206878582595102,0.44078197518263335,0.028739644
29,0.7462219906201146,0.7304896608367959,0.7304896608367958,0.7537398086041392,0.7462219906201146,0.4509437745891338,0.026331682
30,0.7357998957790516,0.7369220456082713,0.7369220456082713,0.757991800368624,0.7357998957790516,0.45403615144733667,0.023433667
31,0.7498697238144867,0.7457634795632428,0.7457634795632426,0.7657362301954486,0.7498697238144867,0.47402382916624286,0.020319136
32,0.7347576862949453,0.7159025026572616,0.7159025026572616,0.7412460602420388,0.7347576862949453,0.42358369047194167,0.02070454
33,0.7186034392912976,0.7319596096241183,0.7319596096241182,0.7555965863928503,0.7186034392912976,0.44081525969307966,0.016806267
34,0.7378843147472642,0.7476990530486037,0.7476990530486037,0.7683501467700176,0.7378843147472642,0.4719405652014057,0.024293954
35,0.7159979155810318,0.7472678519663736,0.7472678519663736,0.7759159171370268,0.7159979155810318,0.4693499252088159,0.023836028
36,0.7337154768108389,0.7235705140593294,0.7235705140593295,0.746591293404,0.7337154768108389,0.4333058404840254,0.022153918
37,0.7430953621677957,0.734736447965987,0.7347364479659871,0.7563182479348367,0.7430953621677957,0.45454373131502795,0.02115152
38,0.7514330380406462,0.709067905111605,0.7090679051116049,0.7457319116199546,0.7514330380406462,0.4325758822002267,0.027736431
39,0.7337154768108389,0.680539182529713,0.680539182529713,0.7248271348002029,0.7337154768108389,0.38336735459101584,0.031534955
40,0.7420531526836894,0.7571160257029665,0.7571160257029664,0.7776274735450559,0.7420531526836894,0.4887903655521016,0.025552902
41,0.7509119332985931,0.7340497874190743,0.7340497874190742,0.7572475998860865,0.7509119332985931,0.4590565297270202,0.01562285
42,0.7191245440333507,0.7485379022127743,0.7485379022127742,0.7759944645475468,0.7191245440333507,0.47156062174435,0.019084482
43,0.7347576862949453,0.7335563822591555,0.7335563822591554,0.754972569589127,0.7347576862949453,0.4484434030787352,0.017646821
44,0.7154768108389786,0.7369419750700551,0.7369419750700551,0.7624618287223832,0.7154768108389786,0.44943905035136616,0.017631255
45,0.7571651902032308,0.7045922311334428,0.7045922311334428,0.7498439171114061,0.7571651902032308,0.4373146664384566,0.022400027
46,0.7441375716519021,0.7384699004734757,0.7384699004734758,0.7593932088911138,0.7441375716519021,0.4604140729011039,0.02166412
47,0.7472642001042209,0.7338553241859117,0.7338553241859117,0.7562868380105814,0.7472642001042209,0.45607909381214956,0.018745646
48,0.7571651902032308,0.73585430959513,0.73585430959513,0.7602719591655788,0.7571651902032308,0.4665350492093405,0.020352544
49,0.7342365815528922,0.73021849937192,0.7302184993719201,0.7520531525670564,0.7342365815528922,0.44319788725933734,0.021614866
50,0.7238144867118291,0.7436388781524785,0.7436388781524785,0.7675840558568484,0.7238144867118291,0.4622931527648502,0.02308598
51,0.7602918186555497,0.7246195284568557,0.7246195284568557,0.7566455093018358,0.7602918186555497,0.45804740892286594,0.014951175
52,0.7285044293903075,0.7192470286984249,0.7192470286984249,0.7426658879398217,0.7285044293903075,0.42418227996486535,0.014346787
53,0.7123501823866597,0.745234442941347,0.7452344429413471,0.7751013692281212,0.7123501823866597,0.46573552903695165,0.014597904
54,0.7227722772277227,0.7513068895545463,0.7513068895545463,0.7779050388902147,0.7227722772277227,0.476730902818567,0.026371595
55,0.7316310578426264,0.7514113682481399,0.75141136824814,0.7742152024068172,0.7316310578426264,0.47712148847577124,0.026449148
56,0.7493486190724336,0.748310223209972,0.748310223209972,0.7678874399889487,0.7493486190724336,0.4774248411240681,0.041324686
57,0.7493486190724336,0.7199904580152672,0.7199904580152672,0.7487147673661454,0.7493486190724336,0.4411311725811507,0.021391405
58,0.7394476289734236,0.7282895690404869,0.7282895690404869,0.7509223684744987,0.7394476289734236,0.44336712487403507,0.010687321
59,0.7253778009379885,0.7234938158276162,0.7234938158276163,0.7461636460245387,0.7253778009379885,0.42898081313102315,0.01956298
60,0.7493486190724336,0.7328630785583148,0.7328630785583148,0.7560723978119733,0.7493486190724336,0.45634268310970166,0.015447198
61,0.7566440854611777,0.735090950816504,0.7350909508165039,0.7596515090120437,0.7566440854611777,0.4651751420796462,0.012304944
62,0.7561229807191245,0.7446256884723161,0.7446256884723162,0.7656094190765351,0.7561229807191245,0.47647980063730216,0.011528927
63,0.7253778009379885,0.7385731713209006,0.7385731713209006,0.7612369958037236,0.7253778009379885,0.4535394762035704,0.017244
64,0.7503908285565398,0.7553537781428157,0.7553537781428157,0.7742919051867286,0.7503908285565397,0.48850450838919035,0.019439097
65,0.7285044293903075,0.7354297516668278,0.7354297516668278,0.7572833340220239,0.7285044293903075,0.44903913362105136,0.014313955
66,0.7514330380406462,0.7535703932747125,0.7535703932747125,0.7725491746203187,0.7514330380406462,0.4862419400457256,0.015285865
67,0.771235018238666,0.7494770026089477,0.7494770026089478,0.7731182891937851,0.771235018238666,0.49527429429554154,0.01004598
68,0.7373632100052111,0.7410510677360131,0.7410510677360131,0.7617635132332014,0.7373632100052111,0.46107902202069084,0.010831579
69,0.7670661803022407,0.7297619335201468,0.7297619335201468,0.7628315370431449,0.7670661803022407,0.4713039703067722,0.013166072
70,0.7384054194893174,0.7388998937095372,0.7388998937095371,0.7596874224916355,0.7384054194893174,0.45818230595925025,0.013401906
71,0.7571651902032308,0.7535081891970239,0.7535081891970238,0.7725427152771257,0.7571651902032308,0.48915458542403845,0.012499927
72,0.7597707139134966,0.7381999468547686,0.7381999468547686,0.7625405743216556,0.7597707139134966,0.4716331393337147,0.013241036
73,0.7399687337154768,0.7474423857377523,0.7474423857377523,0.7677416294725442,0.7399687337154768,0.4721658116560613,0.011899382
74,0.7404898384575299,0.7195181901633008,0.7195181901633008,0.7451129598623468,0.7404898384575299,0.43258971817904684,0.012611755
75,0.7498697238144867,0.7328908590201952,0.7328908590201952,0.7562231507963904,0.7498697238144867,0.4567834507601124,0.014070822
